# Class blue_S1 green_S1 red_S1 nir_S1 swir_1_S1 swir_2_S1 red_edge_1_S1 red_edge_2_S1 red_edge_3_S1 bcdev_S1 edev_S1 sdev_S1 NDVI_S1 LAI_S1 MNDWI_S1 rain_S1 blue_S2 green_S2 red_S2 nir_S2 swir_1_S2 swir_2_S2 red_edge_1_S2 red_edge_2_S2 red_edge_3_S2 bcdev_S2 edev_S2 sdev_S2 NDVI_S2 LAI_S2 MNDWI_S2 rain_S2 slope
1.000000 0.073000 0.126200 0.192300 0.341400 0.439300 0.373200 0.245000 0.308200 0.336400 3.812036 3.086185 7.549518 0.276139 0.560179 -0.548053 396.274963 0.092200 0.145100 0.237500 0.340900 0.488500 0.432100 0.276100 0.302400 0.323200 3.292866 2.530371 7.447163 0.175278 0.326368 -0.541222 175.412735 1.666667
1.000000 0.077800 0.123600 0.160200 0.317000 0.407500 0.330800 0.214000 0.278700 0.306000 3.160731 2.430485 6.343823 0.327504 0.711347 -0.538873 390.719116 0.092200 0.135900 0.197000 0.283300 0.517600 0.480900 0.223000 0.239900 0.260700 3.665358 2.666382 7.309183 0.180211 0.322333 -0.586757 176.475403 5.590170
0.000000 0.128800 0.188100 0.248450 0.347550 0.536450 0.488350 0.281750 0.310650 0.332500 4.221003 3.320718 8.170761 0.162022 0.347464 -0.488464 359.223938 0.138250 0.193000 0.262350 0.352400 0.557700 0.518600 0.292500 0.306850 0.329050 3.517755 2.666405 8.060251 0.147708 0.319368 -0.494343 170.446198 1.767767
1.000000 0.076500 0.122500 0.160400 0.304500 0.448100 0.384500 0.208500 0.268500 0.294400 3.497806 2.845098 6.832198 0.309765 0.647720 -0.574596 389.932068 0.085900 0.125800 0.185000 0.272500 0.505500 0.470300 0.212900 0.230400 0.251400 3.867178 3.052899 7.475459 0.192578 0.340463 -0.602213 176.459335 4.602234
1.000000 0.060600 0.100300 0.118000 0.303600 0.311000 0.234200 0.171300 0.269700 0.300000 3.748232 3.229304 7.260087 0.433808 0.955747 -0.517998 387.401886 0.080400 0.117800 0.167300 0.274800 0.375700 0.309800 0.207600 0.240200 0.261000 3.224890 2.547514 6.268530 0.246772 0.482478 -0.533333 175.804520 1.863390
1.000000 0.077700 0.128600 0.181600 0.326600 0.417300 0.338700 0.234800 0.291600 0.319100 3.841841 3.166757 7.713840 0.281231 0.572309 -0.530587 389.549408 0.104400 0.157600 0.235100 0.343300 0.483300 0.415800 0.274500 0.300900 0.322600 3.312422 2.589942 8.100121 0.180883 0.358041 -0.510951 177.124985 1.863390
1.000000 0.101900 0.162900 0.235950 0.376350 0.471300 0.409250 0.288100 0.345850 0.371600 4.066655 3.157532 7.793594 0.229479 0.514814 -0.488680 387.775818 0.123450 0.186000 0.277300 0.376300 0.512050 0.465500 0.314200 0.339600 0.358750 3.669409 2.777603 7.911487 0.153442 0.310834 -0.466886 176.403931 3.333333
1.000000 0.078650 0.117300 0.162450 0.282850 0.442650 0.398500 0.200250 0.245250 0.270850 3.533626 2.732836 6.457294 0.269996 0.529221 -0.577086 383.214966 0.101150 0.141950 0.204400 0.300300 0.518750 0.493200 0.234000 0.255100 0.277250 3.249280 2.605572 8.063703 0.189155 0.368441 -0.571599 174.993164 2.429563
1.000000 0.083700 0.133300 0.179900 0.311600 0.458100 0.395100 0.224300 0.276300 0.303400 3.615923 2.879501 6.619367 0.251072 0.497976 -0.545362 383.977295 0.103700 0.154800 0.215800 0.310900 0.518600 0.477200 0.252400 0.275600 0.296200 3.531669 2.772257 7.716035 0.167286 0.324647 -0.536236 175.351288 2.124591
1.000000 0.101050 0.135450 0.167150 0.271450 0.437950 0.405350 0.206250 0.239950 0.262450 3.378825 2.757082 6.240743 0.236365 0.498413 -0.526179 378.691193 0.110450 0.138900 0.179450 0.254700 0.478700 0.470150 0.202800 0.217300 0.236450 3.622527 2.941763 7.739251 0.172857 0.335136 -0.551084 173.602478 3.004626
1.000000 0.095400 0.128700 0.158200 0.261300 0.418000 0.380550 0.193700 0.228050 0.250450 3.620381 3.000308 6.746829 0.244256 0.503238 -0.528137 379.403809 0.110900 0.139750 0.180350 0.259600 0.467650 0.448150 0.204750 0.219850 0.238800 3.743728 3.054739 8.231192 0.173666 0.337348 -0.536045 173.658157 2.277077
0.000000 0.022450 0.053100 0.033850 0.300000 0.152700 0.074300 0.082600 0.233450 0.286750 3.430635 3.205205 7.597130 0.797318 1.688414 -0.484618 313.992676 0.035450 0.058750 0.053650 0.241000 0.170050 0.095050 0.090900 0.185100 0.220650 2.866935 2.825409 5.823491 0.640544 1.194991 -0.492039 165.099197 1.317616
0.000000 0.031900 0.062650 0.041700 0.324700 0.169250 0.081500 0.097800 0.261100 0.314050 3.718994 3.410917 8.404314 0.771567 1.806753 -0.459031 317.309662 0.040700 0.066950 0.060450 0.274750 0.177800 0.095950 0.107200 0.217500 0.255750 2.670296 2.426641 5.515468 0.642346 1.345863 -0.446941 163.237854 2.124591
0.000000 0.033650 0.061400 0.041950 0.311700 0.163650 0.078050 0.092250 0.247700 0.301300 3.437849 3.208863 8.057421 0.765218 1.744931 -0.453557 324.737091 0.051750 0.077200 0.080750 0.266950 0.204900 0.116750 0.123300 0.213650 0.246800 2.918715 2.759727 6.164244 0.536949 1.122687 -0.456388 162.168442 1.767767
0.000000 0.033300 0.061300 0.046200 0.211550 0.116100 0.066600 0.108600 0.189900 0.208900 2.479041 2.510807 5.816892 0.637684 1.079603 -0.315675 294.332611 0.087800 0.106750 0.135200 0.215200 0.411600 0.341150 0.157700 0.177650 0.197050 2.441840 2.101433 8.023201 0.232435 0.416695 -0.587929 158.741364 1.863390
0.000000 0.025200 0.055300 0.037200 0.312400 0.154500 0.074300 0.083800 0.243100 0.301500 3.616694 3.362575 7.978339 0.785571 1.729564 -0.471624 318.273315 0.033600 0.057500 0.051900 0.241500 0.165000 0.092100 0.088600 0.186300 0.222600 2.848336 2.767039 5.743706 0.642732 1.188360 -0.484848 163.409607 1.767767
0.000000 0.024700 0.045200 0.040500 0.166000 0.126800 0.084200 0.084000 0.139900 0.157600 2.670852 2.875713 5.279880 0.599198 0.776734 -0.482440 252.742538 0.070300 0.089700 0.110800 0.228300 0.363900 0.283900 0.142600 0.182700 0.207500 2.568249 2.211896 6.521441 0.338272 0.618727 -0.597416 153.059265 3.333333
0.000000 0.034000 0.054300 0.060000 0.202350 0.188800 0.126150 0.105850 0.168800 0.189900 2.597699 2.520974 4.721478 0.557538 0.895412 -0.538660 255.085785 0.061750 0.081600 0.094850 0.229750 0.316700 0.232500 0.133500 0.186800 0.211200 2.916121 2.680595 6.775627 0.404247 0.771298 -0.588440 151.435455 1.767767
0.000000 0.017800 0.037700 0.029300 0.153300 0.087900 0.050600 0.072500 0.133700 0.149700 2.752283 3.136248 6.475914 0.665267 0.778804 -0.393357 264.915405 0.068600 0.090900 0.119200 0.245300 0.363800 0.252700 0.153400 0.194300 0.221000 2.775204 2.344635 6.548162 0.354481 0.697789 -0.594583 152.578842 3.173239
0.000000 0.079300 0.110700 0.137200 0.241200 0.373600 0.291000 0.176750 0.212800 0.231950 3.775804 3.314291 7.702640 0.276822 0.527279 -0.542932 281.117798 0.096200 0.122500 0.166850 0.245150 0.407900 0.326400 0.193600 0.209450 0.227200 3.355144 2.907108 8.519514 0.190823 0.349415 -0.537785 153.391205 2.240807
0.000000 0.074200 0.105600 0.143400 0.234500 0.386300 0.296000 0.176300 0.203000 0.222200 4.025909 3.591701 8.118194 0.239578 0.413925 -0.570603 279.490082 0.090100 0.119200 0.166500 0.243700 0.408700 0.322000 0.192700 0.208600 0.226300 3.558378 3.069042 8.487629 0.187516 0.325797 -0.547699 153.368240 1.863390
0.000000 0.082850 0.111500 0.149000 0.241300 0.388500 0.293650 0.182000 0.207800 0.227700 3.900176 3.440277 7.901595 0.235399 0.429534 -0.554184 274.211304 0.098100 0.124450 0.171250 0.247800 0.411400 0.320700 0.196700 0.210800 0.229200 3.548528 3.067697 8.510422 0.181840 0.327847 -0.535086 153.217163 2.635231
0.000000 0.083300 0.110750 0.146850 0.242050 0.384700 0.286600 0.180050 0.207900 0.228900 3.893102 3.421242 7.815352 0.243914 0.455794 -0.553717 269.760315 0.099200 0.124900 0.171600 0.250500 0.411300 0.315800 0.197800 0.212900 0.232500 3.489942 3.024948 8.450888 0.186320 0.345702 -0.534709 153.757324 2.124591
0.000000 0.089400 0.127700 0.176900 0.268200 0.423200 0.350900 0.213100 0.236300 0.256000 3.873788 3.276302 8.128400 0.203912 0.377897 -0.535298 269.401062 0.098200 0.132400 0.189500 0.266400 0.437200 0.375900 0.215500 0.229600 0.248300 3.429462 2.899176 8.566789 0.168325 0.299793 -0.533751 155.572433 2.124591
0.000000 0.067700 0.097600 0.127600 0.245300 0.282300 0.254200 0.162400 0.216400 0.236000 2.492072 2.089265 4.753073 0.310532 0.568416 -0.479548 247.180130 0.046900 0.063200 0.053100 0.200300 0.141400 0.088800 0.086700 0.170700 0.195200 1.818295 1.679460 4.560184 0.574668 1.003685 -0.385877 145.335571 2.124591
0.000000 0.154900 0.192050 0.232950 0.314350 0.441350 0.424700 0.262650 0.283550 0.302400 2.895152 2.065760 6.636517 0.149915 0.419528 -0.372840 303.738251 0.169800 0.207850 0.254050 0.329150 0.461950 0.456250 0.279150 0.294000 0.310300 3.833152 3.038380 8.283700 0.135939 0.384831 -0.363089 154.590012 4.602234
0.000000 0.092000 0.138300 0.198500 0.288600 0.426100 0.369600 0.232900 0.255150 0.273900 3.806839 3.196160 8.201387 0.184179 0.334435 -0.509885 294.801025 0.108300 0.153900 0.225900 0.304650 0.456300 0.404200 0.254100 0.266700 0.284700 3.291297 2.668027 8.460828 0.146872 0.263609 -0.495338 155.859161 2.635231
0.000000 0.136100 0.194700 0.256300 0.352400 0.465900 0.422800 0.297600 0.323100 0.342100 4.136860 3.276699 8.297606 0.159252 0.346133 -0.411129 294.393036 0.147600 0.204700 0.279000 0.361200 0.490900 0.452200 0.311300 0.324500 0.342200 3.635941 2.795085 8.314581 0.129279 0.268557 -0.410986 156.932999 2.946278
0.000000 0.092900 0.137000 0.189200 0.268700 0.422700 0.388200 0.218850 0.238250 0.255600 4.005142 3.389251 8.512194 0.174705 0.307638 -0.511154 297.339996 0.107150 0.150850 0.213700 0.287100 0.450900 0.421600 0.239550 0.250800 0.268100 3.318388 2.726437 8.531378 0.146158 0.258960 -0.498447 153.139435 1.767767
0.000000 0.075800 0.113450 0.163600 0.262700 0.416000 0.336000 0.201400 0.228300 0.248650 3.943757 3.422150 7.792331 0.233962 0.418824 -0.572255 299.548187 0.091700 0.128100 0.193150 0.273800 0.449100 0.379650 0.220800 0.234900 0.253650 3.380422 2.846960 8.348392 0.174685 0.305257 -0.556572 153.477280 1.666667
0.000000 0.184400 0.234500 0.273900 0.391100 0.509300 0.464300 0.322800 0.360500 0.382700 3.262103 2.359327 7.498995 0.177424 0.526864 -0.368892 253.299393 0.182200 0.223800 0.274600 0.368000 0.529900 0.496100 0.312200 0.328000 0.348700 3.592763 2.708153 7.735201 0.143217 0.386280 -0.403414 157.929718 1.863390
0.000000 0.147800 0.187600 0.224600 0.337800 0.486700 0.442900 0.265700 0.301800 0.325000 3.601419 2.876143 8.125314 0.202180 0.537503 -0.448413 254.159424 0.156000 0.192500 0.241400 0.336900 0.517100 0.478400 0.272400 0.291000 0.312900 3.579692 2.801233 8.247860 0.165648 0.419201 -0.460551 159.648239 3.173239
0.000000 0.131800 0.171600 0.204500 0.329200 0.468100 0.403600 0.247000 0.293000 0.318700 3.437632 2.661672 7.059099 0.233956 0.606797 -0.462506 255.522629 0.144500 0.178200 0.224800 0.321100 0.502200 0.451800 0.252900 0.272500 0.296300 3.395500 2.670443 7.871858 0.174312 0.433252 -0.475258 157.950638 3.726780
0.000000 0.140200 0.176700 0.219850 0.346000 0.520500 0.468850 0.260050 0.302200 0.332100 3.517343 2.666809 6.425926 0.220230 0.580516 -0.494134 306.650574 0.166850 0.202450 0.258750 0.350400 0.569850 0.539150 0.288300 0.302700 0.326100 3.363211 2.566237 8.163692 0.151169 0.388058 -0.476395 180.469604 2.429563
0.000000 0.091400 0.125600 0.164700 0.287200 0.453200 0.382600 0.205800 0.246600 0.274600 3.288421 2.629101 6.442841 0.269730 0.574404 -0.563912 306.572418 0.111300 0.145200 0.199800 0.294700 0.507000 0.450800 0.233700 0.253100 0.276200 3.345745 2.640433 8.342573 0.187629 0.386771 -0.554483 176.318130 1.317616
0.000000 0.126600 0.173350 0.229550 0.354800 0.529500 0.482000 0.274750 0.311850 0.340300 3.875161 2.986142 7.257113 0.213691 0.513525 -0.506736 307.890747 0.149600 0.194550 0.263150 0.366800 0.570750 0.544850 0.298800 0.318650 0.343750 3.243755 2.420589 8.045204 0.163573 0.393680 -0.490944 180.440186 2.635231
0.000000 0.087000 0.129900 0.185400 0.310100 0.464900 0.384300 0.234100 0.269800 0.296600 3.655388 2.946792 6.688581 0.251509 0.517338 -0.560147 302.091370 0.106400 0.146400 0.216300 0.314700 0.511300 0.442800 0.250700 0.269100 0.293800 3.332242 2.647563 8.253063 0.185227 0.372889 -0.557250 173.909500 1.666667
0.000000 0.124900 0.160500 0.204600 0.294700 0.536900 0.515800 0.238800 0.257500 0.280600 3.322944 2.578606 6.703293 0.182266 0.383783 -0.541216 301.865112 0.142400 0.174000 0.220000 0.303900 0.577900 0.581400 0.246800 0.260500 0.282500 3.167021 2.467068 7.848581 0.159667 0.361245 -0.536702 182.516464 2.946278
0.000000 0.123900 0.168900 0.230000 0.360200 0.526400 0.470800 0.277300 0.315700 0.346200 3.483963 2.624243 6.439615 0.223891 0.544601 -0.513034 307.589325 0.152000 0.197100 0.270300 0.374000 0.577300 0.545600 0.305500 0.324600 0.350000 3.381023 2.573614 8.152740 0.161114 0.389018 -0.492503 179.061661 2.124591
0.000000 0.141850 0.181500 0.220650 0.351450 0.488650 0.414850 0.268850 0.311100 0.336700 3.523399 2.690930 6.240473 0.228974 0.611965 -0.458529 282.492249 0.170500 0.206400 0.262550 0.354600 0.546400 0.493200 0.293850 0.308550 0.330550 3.167708 2.388114 8.018490 0.149190 0.385298 -0.452557 182.556183 2.357023
0.000000 0.119050 0.151350 0.190850 0.285350 0.513600 0.481650 0.221850 0.246800 0.269650 3.590813 2.806556 6.491201 0.199784 0.437077 -0.545642 305.226318 0.136050 0.164800 0.207550 0.292150 0.546000 0.541300 0.232950 0.248450 0.270650 3.368585 2.703319 8.020160 0.167840 0.377890 -0.535907 179.674026 1.993991
0.000000 0.128250 0.169050 0.209700 0.356250 0.479650 0.401100 0.260750 0.312750 0.344950 3.098009 2.365213 5.750122 0.257861 0.680746 -0.478877 308.591064 0.162000 0.199650 0.258250 0.360150 0.543400 0.493200 0.293350 0.313900 0.338950 3.367735 2.605667 8.272568 0.164814 0.424967 -0.463826 177.104675 2.500000
0.000000 0.038900 0.059750 0.050000 0.213350 0.185600 0.115950 0.088200 0.177650 0.206150 1.716319 1.564537 4.146934 0.614434 1.047431 -0.518388 251.423141 0.090000 0.113350 0.150900 0.195650 0.320750 0.325650 0.169850 0.176300 0.187000 2.187146 1.914028 7.204408 0.126757 0.158134 -0.474051 139.618469 1.767767
0.000000 0.028800 0.047800 0.044600 0.180600 0.150400 0.086900 0.085200 0.146600 0.168000 3.156654 3.295985 6.265232 0.599254 0.869981 -0.519303 251.101349 0.057100 0.075400 0.095300 0.200800 0.319900 0.225700 0.126200 0.159100 0.180400 2.120146 1.743433 5.116119 0.359905 0.592972 -0.612839 139.484512 3.435921
0.000000 0.160400 0.203300 0.248000 0.352000 0.540200 0.512200 0.284300 0.316200 0.342400 3.421990 2.574596 7.646703 0.174524 0.464238 -0.456042 317.987518 0.149600 0.183100 0.229500 0.322100 0.541500 0.527400 0.259900 0.278300 0.300500 3.660875 2.872214 8.156417 0.168548 0.413907 -0.491813 189.601517 4.602234
0.000000 0.143300 0.181200 0.223800 0.314900 0.541900 0.529750 0.258750 0.281500 0.301800 3.709203 2.954606 7.527920 0.165406 0.388194 -0.500693 314.122131 0.154700 0.188550 0.235650 0.321000 0.565100 0.572300 0.263400 0.279700 0.300550 3.458479 2.680918 8.135696 0.153970 0.369865 -0.498280 191.583450 2.946278
0.000000 0.095100 0.126500 0.157600 0.282500 0.419300 0.364400 0.195400 0.241500 0.268700 3.190335 2.541940 5.975648 0.287039 0.635726 -0.535957 310.770782 0.117900 0.146600 0.191400 0.273900 0.488000 0.459000 0.218200 0.233700 0.254200 3.364353 2.740202 8.234413 0.176444 0.372616 -0.539283 193.989151 2.357023
0.000000 0.134250 0.167750 0.205400 0.300400 0.532200 0.509500 0.237100 0.260750 0.284700 3.221231 2.501825 6.980446 0.185612 0.432184 -0.521785 320.131226 0.137150 0.165750 0.205450 0.289450 0.548700 0.549200 0.229600 0.246100 0.266400 3.353622 2.695633 8.201256 0.168303 0.385805 -0.536780 190.671051 2.500000
0.000000 0.086400 0.124350 0.164450 0.295450 0.454150 0.385850 0.205900 0.253300 0.283200 3.548815 2.933122 7.106012 0.282869 0.597181 -0.569774 285.064636 0.111650 0.151600 0.213250 0.312950 0.522750 0.464000 0.246350 0.267800 0.292100 3.232865 2.506295 8.440686 0.189237 0.395238 -0.549932 187.452148 2.635231
0.000000 0.095200 0.132700 0.169900 0.303650 0.453500 0.397650 0.211950 0.263250 0.292300 3.179313 2.555038 7.086355 0.283856 0.635575 -0.549341 285.122559 0.108200 0.141600 0.194000 0.294900 0.505800 0.466800 0.225250 0.249100 0.273000 3.074086 2.443610 7.571193 0.205371 0.436576 -0.563642 184.936005 3.173239
0.000000 0.104500 0.146600 0.193450 0.312400 0.478450 0.416900 0.235450 0.273400 0.299800 3.584639 2.895473 7.296540 0.235383 0.521288 -0.532313 284.410156 0.124050 0.165900 0.230600 0.324650 0.532450 0.485100 0.262100 0.279350 0.302400 3.346582 2.621387 8.445637 0.169585 0.361158 -0.524598 184.551315 1.666667
0.000000 0.132600 0.168300 0.207400 0.314250 0.501650 0.459900 0.246450 0.278250 0.301950 3.248755 2.449368 5.956505 0.203569 0.496451 -0.498174 292.387115 0.156400 0.188100 0.236000 0.319600 0.567250 0.563400 0.264100 0.277400 0.298900 2.929003 2.227411 8.120118 0.149265 0.362386 -0.499176 179.486359 3.333333
0.000000 0.087550 0.126200 0.168450 0.287250 0.449550 0.386350 0.207150 0.248950 0.275750 3.510393 2.827691 6.825410 0.260027 0.540021 -0.560815 287.156281 0.108850 0.146600 0.204350 0.293000 0.506950 0.462350 0.233650 0.251350 0.273350 3.162222 2.548005 8.341045 0.177358 0.350092 -0.551170 183.645309 1.863390
0.000000 0.100200 0.140400 0.175800 0.318700 0.438100 0.371200 0.224800 0.280000 0.309600 3.188195 2.409464 6.563962 0.288720 0.675330 -0.516347 288.758423 0.121200 0.157600 0.218100 0.314100 0.510300 0.459600 0.249600 0.268400 0.291200 3.099202 2.421918 8.153157 0.180180 0.388010 -0.528382 181.293289 2.124591
0.000000 0.124700 0.167100 0.203700 0.348700 0.480400 0.417200 0.254400 0.311000 0.342400 3.465493 2.630764 7.370639 0.264282 0.688582 -0.484058 288.627716 0.150400 0.190600 0.252000 0.347500 0.543200 0.502300 0.286800 0.304700 0.328100 3.079266 2.329798 7.978093 0.159557 0.382356 -0.481308 182.306580 4.859127
0.000000 0.120100 0.157400 0.200600 0.301800 0.492450 0.447800 0.236700 0.265450 0.288650 3.696563 2.956547 7.200905 0.197006 0.439963 -0.516089 290.678345 0.140800 0.176250 0.229300 0.313400 0.540300 0.513750 0.257600 0.271700 0.292500 3.304118 2.616539 8.474936 0.156493 0.348391 -0.510360 181.428619 1.666667
0.000000 0.115000 0.152500 0.185800 0.308600 0.451300 0.384300 0.228500 0.272800 0.298300 3.764733 3.072990 8.045459 0.248458 0.590920 -0.494624 281.965332 0.142800 0.180700 0.237900 0.332600 0.529200 0.469400 0.270900 0.289000 0.311900 3.104982 2.410203 8.124942 0.164820 0.385984 -0.490909 186.772324 2.124591
0.000000 0.087900 0.126700 0.165600 0.275700 0.432400 0.383200 0.204500 0.242900 0.264700 3.526088 2.907038 7.225762 0.248814 0.499479 -0.545470 312.580963 0.101600 0.134900 0.187800 0.271000 0.464000 0.428700 0.214700 0.231000 0.250400 3.272804 2.728084 8.360101 0.182442 0.346216 -0.547844 181.877197 2.429563
0.000000 0.096500 0.145000 0.204400 0.308200 0.474800 0.405900 0.244350 0.273200 0.295800 4.008241 3.282975 7.475576 0.200774 0.395883 -0.532767 306.460754 0.110200 0.156300 0.228450 0.316100 0.511650 0.456200 0.259100 0.275350 0.296300 3.534459 2.834113 8.439284 0.159879 0.306449 -0.530827 175.965759 1.767767
0.000000 0.054500 0.089700 0.112100 0.286300 0.336700 0.239800 0.162300 0.245700 0.276700 2.815387 2.360752 5.493464 0.436827 0.898306 -0.575613 330.450195 0.097900 0.136500 0.205600 0.302000 0.453500 0.358250 0.241300 0.261800 0.283000 3.069416 2.365801 7.923938 0.188557 0.362498 -0.534812 184.722076 1.863390
0.000000 0.071200 0.098900 0.117300 0.230800 0.329700 0.259700 0.152700 0.201900 0.223900 3.118833 2.772169 5.725340 0.323017 0.611068 -0.538426 360.230835 0.109500 0.135300 0.175600 0.245200 0.428100 0.382300 0.200400 0.213300 0.231300 3.243391 2.724784 8.263330 0.166041 0.312977 -0.519872 227.512878 2.357023
0.000000 0.082900 0.107800 0.131100 0.225250 0.358350 0.297200 0.163800 0.201050 0.219750 3.520254 3.097363 6.660446 0.265569 0.498915 -0.536152 358.625916 0.116200 0.141400 0.184400 0.253250 0.431400 0.381200 0.210800 0.222600 0.240550 3.224457 2.687158 8.392399 0.155230 0.298879 -0.503285 225.590836 1.863390
0.000000 0.072500 0.098900 0.115600 0.230000 0.328550 0.260100 0.152900 0.202600 0.223800 2.928869 2.599354 5.671631 0.329214 0.624993 -0.537267 358.769653 0.110500 0.136400 0.178250 0.247850 0.430050 0.379400 0.202650 0.215600 0.233600 3.236419 2.691932 8.254511 0.165276 0.310873 -0.519161 226.758118 2.124591
0.000000 0.091000 0.119250 0.142400 0.241050 0.340850 0.297450 0.175500 0.216200 0.235000 3.384150 2.897832 7.100363 0.255261 0.508334 -0.485946 370.854919 0.113950 0.140800 0.181450 0.249350 0.393400 0.359100 0.205750 0.219750 0.236100 3.391976 2.836510 8.168540 0.156520 0.293109 -0.473578 222.924042 2.500000
0.000000 0.065100 0.085900 0.103000 0.204900 0.329300 0.270800 0.133100 0.175000 0.197000 3.103358 2.823761 5.757857 0.343116 0.597039 -0.586957 360.634491 0.093400 0.112900 0.146800 0.215400 0.414900 0.374200 0.169600 0.182900 0.201100 3.191190 2.755904 8.255437 0.188823 0.328322 -0.572285 225.076370 3.173239
0.000000 0.105000 0.138700 0.171000 0.268400 0.393800 0.333100 0.206400 0.242000 0.261900 3.418276 2.817802 6.778494 0.219663 0.467298 -0.479648 370.346741 0.128200 0.163300 0.213200 0.280600 0.428000 0.371400 0.238300 0.250000 0.266400 3.585939 2.949230 8.403811 0.136336 0.264207 -0.449000 222.498123 2.124591
0.000000 0.129750 0.162800 0.199800 0.303100 0.482900 0.446250 0.236150 0.267100 0.290150 3.705475 2.954678 7.115773 0.202794 0.473416 -0.496067 355.060303 0.143400 0.171100 0.214700 0.296400 0.511500 0.499400 0.239400 0.253800 0.274000 3.408269 2.752462 8.149641 0.158592 0.367099 -0.499410 206.824905 2.124591
0.000000 0.101000 0.128800 0.160700 0.258000 0.443800 0.415600 0.194500 0.223200 0.244900 3.537955 2.920544 6.584857 0.229706 0.477298 -0.547432 356.560577 0.121700 0.144200 0.181800 0.257200 0.483200 0.484400 0.204100 0.218300 0.237100 3.280649 2.693783 8.071849 0.167846 0.351585 -0.539571 208.990479 2.124591
0.000000 0.080200 0.114000 0.129500 0.301100 0.353900 0.260200 0.180100 0.262100 0.293900 2.621691 2.002393 4.954845 0.399218 0.939926 -0.508779 335.004333 0.147000 0.182200 0.232700 0.304400 0.459100 0.448500 0.259300 0.270800 0.288200 2.962904 2.317315 8.286467 0.123579 0.257252 -0.430643 183.075821 2.946278
0.000000 0.097950 0.153400 0.221250 0.346300 0.518750 0.466900 0.262850 0.303800 0.331950 3.500496 2.493613 6.499209 0.212659 0.445312 -0.541642 289.972198 0.119700 0.177100 0.261700 0.366900 0.581600 0.553700 0.297100 0.319600 0.344400 3.625299 2.674483 7.673289 0.166774 0.346807 -0.533402 156.925934 2.124591
0.000000 0.096800 0.125800 0.156250 0.242700 0.401200 0.350550 0.188100 0.214250 0.231350 3.855731 3.324581 7.330284 0.206219 0.398654 -0.515200 356.425659 0.122000 0.149350 0.193400 0.262050 0.452950 0.421200 0.216550 0.227800 0.244700 3.260622 2.695117 8.621546 0.148467 0.288409 -0.498074 206.781662 2.429563
0.000000 0.072600 0.097800 0.120400 0.219500 0.323300 0.245400 0.153000 0.192800 0.212600 3.397045 3.148957 6.606912 0.286826 0.522821 -0.535814 362.434479 0.109300 0.135300 0.178600 0.247600 0.409900 0.333000 0.204700 0.217900 0.235400 3.160954 2.680072 8.276667 0.163724 0.308674 -0.504617 225.435822 1.178511
0.000000 0.073300 0.101350 0.128050 0.230950 0.329200 0.242800 0.163800 0.202700 0.223250 3.410268 3.046698 6.449957 0.287077 0.528904 -0.529345 366.130920 0.112900 0.143100 0.193300 0.268900 0.426450 0.341250 0.221800 0.235150 0.254850 3.103314 2.570699 8.264827 0.164104 0.316681 -0.498366 225.306976 1.666667
0.000000 0.088600 0.142000 0.196000 0.336600 0.465900 0.395500 0.242100 0.291000 0.319500 3.201794 2.330365 6.013068 0.264312 0.584480 -0.530915 288.559906 0.116100 0.174000 0.256400 0.360700 0.562700 0.522700 0.290800 0.312000 0.335900 3.445074 2.613220 7.870352 0.168819 0.352361 -0.525543 160.489120 2.429563
0.000000 0.076550 0.104200 0.125850 0.251600 0.367900 0.310550 0.160600 0.214600 0.239600 3.250093 2.739719 6.500704 0.325191 0.665823 -0.558864 361.517822 0.110300 0.135650 0.176100 0.259950 0.457350 0.420450 0.200900 0.218750 0.239100 3.170079 2.595739 7.770673 0.190992 0.397264 -0.540314 210.835388 2.635231
0.000000 0.113450 0.150400 0.187750 0.302600 0.464300 0.421500 0.226500 0.261600 0.287800 3.505397 2.606550 6.105424 0.235156 0.542953 -0.510704 288.269897 0.133950 0.168100 0.214200 0.313400 0.526500 0.510500 0.244950 0.266300 0.290300 3.556193 2.731943 7.776168 0.187155 0.441092 -0.516664 156.311447 3.173239
0.000000 0.067550 0.092050 0.105850 0.216000 0.303100 0.229850 0.140000 0.190300 0.212250 3.005746 2.744699 5.713002 0.343432 0.638224 -0.533155 363.123291 0.104450 0.129500 0.167500 0.236000 0.397250 0.332550 0.190800 0.205850 0.223150 3.027457 2.546302 7.947561 0.166399 0.301250 -0.508424 225.001404 2.124591
0.000000 0.120500 0.153300 0.190500 0.290000 0.468900 0.427800 0.226000 0.255300 0.277700 3.849657 3.123770 7.200131 0.205237 0.464066 -0.504437 349.061707 0.138600 0.167800 0.214100 0.294900 0.511800 0.495500 0.240000 0.253800 0.273700 3.385508 2.700442 8.153142 0.157692 0.359008 -0.504768 203.233994 1.767767
0.000000 0.129050 0.161300 0.200400 0.308850 0.496350 0.455050 0.236800 0.270750 0.295650 3.660545 2.856671 6.900822 0.210705 0.515329 -0.509513 342.677124 0.144900 0.172100 0.220600 0.308450 0.545300 0.538200 0.247500 0.262100 0.284500 3.261097 2.541650 7.986597 0.164389 0.389962 -0.519146 198.948410 1.666667
