,Class,red_ls8,nir_ls8,NDVI_ls8,red_ls7,nir_ls7,NDVI_ls7
0,0.0,0.10662500560283661,0.1752374917268753,0.2434253841638565,0.023987501859664917,0.047224998474121094,0.32631203532218933
1,0.0,0.11999000608921051,0.25275999307632446,0.35619044303894043,0.1321450024843216,0.2361225038766861,0.2823423147201538
2,0.0,0.053522512316703796,0.2855675220489502,0.6843167543411255,0.06452248990535736,0.26964497566223145,0.6138314008712769
3,0.0,0.024647504091262817,0.29505497217178345,0.8458097577095032,0.02076999843120575,0.2427224963903427,0.8423484563827515
4,0.0,0.14650000631809235,0.24189750850200653,0.24561820924282074,0.15351249277591705,0.22993500530719757,0.19930371642112732
5,0.0,0.06974749267101288,0.3301725387573242,0.6511927247047424,0.05275250971317291,0.2676374912261963,0.6706981658935547
6,0.0,0.17567749321460724,0.19685249030590057,0.05684105306863785,0.16836251318454742,0.18090249598026276,0.035903919488191605
7,1.0,0.034244999289512634,0.5305925011634827,0.8787438273429871,0.035565003752708435,0.46981751918792725,0.8592550754547119
8,1.0,0.07742001116275787,0.3456825017929077,0.634036660194397,0.06463249027729034,0.34961503744125366,0.6879523992538452
9,0.0,0.25397002696990967,0.3616875410079956,0.1749633550643921,0.26815998554229736,0.3713400363922119,0.16134487092494965
10,0.0,0.4710274934768677,0.5873525142669678,0.1099085584282875,0.3542349934577942,0.4479275345802307,0.11679995059967041
11,0.0,0.07676000893115997,0.11556251347064972,0.20175746083259583,0.08976750075817108,0.11613999307155609,0.12807932496070862
12,0.0,0.1922600120306015,0.3139200210571289,0.24034927785396576,0.1947074979543686,0.2784724831581116,0.17702563107013702
13,1.0,0.05178998410701752,0.3011600375175476,0.706530749797821,0.039937496185302734,0.25977247953414917,0.733492374420166
14,1.0,0.28575998544692993,0.4024425148963928,0.16954679787158966,0.2417050153017044,0.3051750063896179,0.116058349609375
15,1.0,0.11130000650882721,0.4121224880218506,0.574722170829773,0.1013449877500534,0.37147754430770874,0.5713191032409668
16,1.0,0.05685000121593475,0.41360753774642944,0.7583203315734863,0.03440999984741211,0.3846225142478943,0.8357645273208618
17,1.0,0.06680499017238617,0.3733749985694885,0.6964650750160217,0.05902250111103058,0.32874250411987305,0.695576012134552
18,0.0,0.2800949811935425,0.3506324887275696,0.11183515936136246,0.28672248125076294,0.33055752515792847,0.07101322710514069
19,0.0,0.041862502694129944,0.46819502115249634,0.8358519077301025,0.03641749918460846,0.4118475317955017,0.837518036365509
20,0.0,0.31556999683380127,0.5219025015830994,0.24637526273727417,0.28067249059677124,0.4467175006866455,0.22827507555484772
21,0.0,0.2437949925661087,0.3529425263404846,0.1829071193933487,0.25429999828338623,0.3350675106048584,0.13704100251197815
22,0.0,0.22567249834537506,0.3423275351524353,0.20537857711315155,0.22707499563694,0.3150750398635864,0.16231678426265717
23,0.0,0.24032999575138092,0.25892001390457153,0.037235889583826065,0.24956999719142914,0.27462249994277954,0.04779256135225296
24,0.0,0.03707750141620636,0.2374974936246872,0.7299280762672424,0.03300750255584717,0.21475501358509064,0.7335553169250488
25,0.0,0.44201499223709106,0.5692850351333618,0.1258479505777359,0.44949501752853394,0.5433250069618225,0.09450855851173401
26,0.0,0.37224751710891724,0.4608525037765503,0.10635576397180557,0.35613250732421875,0.4403650164604187,0.10575363785028458
27,0.0,0.25089001655578613,0.31216001510620117,0.10881803929805756,0.3516775369644165,0.4452325105667114,0.11739715933799744
28,0.0,0.39922499656677246,0.4554625153541565,0.06579892337322235,0.41143500804901123,0.44913750886917114,0.043810952454805374
29,0.0,0.20906250178813934,0.3607800006866455,0.2662446200847626,0.2065875083208084,0.3212350010871887,0.21720843017101288
30,0.0,0.06669498980045319,0.29986751079559326,0.6361057758331299,0.03435499966144562,0.1631924957036972,0.6521849036216736
31,1.0,0.042907506227493286,0.3871524930000305,0.8004580736160278,0.04378749430179596,0.3345724940299988,0.768540620803833
32,1.0,0.06757499277591705,0.444985032081604,0.7363236546516418,0.064907506108284,0.40450501441955566,0.7234522104263306
33,1.0,0.03454749286174774,0.42672502994537354,0.8502078056335449,0.03347499668598175,0.5199775099754333,0.8790321350097656
34,0.0,0.04246750473976135,0.3112800121307373,0.7598993182182312,0.03308999538421631,0.26378750801086426,0.7770798206329346
35,0.0,0.3577825427055359,0.48802250623703003,0.15398342907428741,0.4378899931907654,0.5625750422477722,0.12462709099054337
36,0.0,0.12967000901699066,0.28807002305984497,0.37918320298194885,0.13085250556468964,0.27797752618789673,0.3598684072494507
37,0.0,0.024592503905296326,0.25839751958847046,0.826195240020752,0.0234375,0.22823001444339752,0.8137423992156982
38,0.0,0.32239001989364624,0.44130003452301025,0.1557045429944992,0.3201900124549866,0.40467000007629395,0.1165466234087944
39,0.0,0.13395999372005463,0.2995374798774719,0.38195720314979553,0.10943000018596649,0.24082501232624054,0.3751409947872162
40,0.0,0.29458749294281006,0.3860524892807007,0.13438087701797485,0.3065224885940552,0.37777501344680786,0.10412506759166718
