# Class blue_S1 green_S1 red_S1 nir_S1 swir_1_S1 swir_2_S1 red_edge_1_S1 red_edge_2_S1 red_edge_3_S1 bcdev_S1 edev_S1 sdev_S1 NDVI_S1 LAI_S1 MNDWI_S1 rain_S1 blue_S2 green_S2 red_S2 nir_S2 swir_1_S2 swir_2_S2 red_edge_1_S2 red_edge_2_S2 red_edge_3_S2 bcdev_S2 edev_S2 sdev_S2 NDVI_S2 LAI_S2 MNDWI_S2 rain_S2 slope
0.000000 0.023200 0.044050 0.031200 0.253450 0.162900 0.078800 0.079500 0.199100 0.236300 2.506554 2.377069 5.848834 0.782928 1.468968 -0.572856 433.486389 0.038000 0.057400 0.060500 0.199150 0.217950 0.137000 0.104200 0.163750 0.184500 2.944119 2.916471 5.669555 0.532604 0.862941 -0.585095 285.097534 7.861651
0.000000 0.028300 0.052000 0.029400 0.315600 0.168400 0.076500 0.088800 0.259800 0.308200 3.066674 2.741872 7.156635 0.830468 1.889557 -0.526843 429.863708 0.045000 0.065700 0.056100 0.230300 0.207200 0.123500 0.107900 0.195400 0.219200 2.829355 2.720694 5.376040 0.608240 1.167332 -0.517388 284.581238 19.587765
0.000000 0.028700 0.048900 0.031000 0.280500 0.164000 0.077200 0.081400 0.228000 0.272800 3.025879 2.827807 7.042302 0.799418 1.682344 -0.540528 376.365784 0.044700 0.061900 0.061500 0.198000 0.206600 0.131300 0.103200 0.168200 0.189800 2.775256 2.772654 5.221679 0.536029 0.898871 -0.540239 245.975296 20.344259
0.000000 0.026700 0.045900 0.031300 0.265700 0.168500 0.083100 0.081100 0.209200 0.253400 2.234990 2.035704 5.482629 0.784810 1.575820 -0.569126 392.434601 0.041000 0.057200 0.062500 0.179100 0.215200 0.145300 0.097800 0.147100 0.167900 2.947531 2.964933 5.893648 0.482650 0.723950 -0.582748 259.546967 8.436857
0.000000 0.031650 0.052200 0.037600 0.334000 0.169450 0.091250 0.089300 0.263150 0.322000 2.505810 2.133544 6.787129 0.796608 1.861319 -0.526892 455.953705 0.042650 0.062100 0.061450 0.225950 0.210900 0.139050 0.106900 0.189600 0.217650 2.827754 2.632874 5.533447 0.573498 1.051886 -0.538776 295.355408 18.173960
0.000000 0.026800 0.054800 0.029900 0.355900 0.186550 0.086000 0.100650 0.288250 0.347550 3.221227 2.812067 7.386178 0.843571 2.094369 -0.547025 478.675537 0.042500 0.066750 0.050550 0.274850 0.215850 0.123200 0.113300 0.232450 0.268400 2.593707 2.263566 5.213217 0.691355 1.502555 -0.525904 307.231659 17.677670
0.000000 0.043100 0.065500 0.078200 0.251600 0.194400 0.153900 0.120300 0.212500 0.246500 2.960867 2.858179 6.107671 0.515789 1.044389 -0.485349 460.945038 0.052300 0.072000 0.094100 0.210000 0.218300 0.188000 0.126200 0.182000 0.207000 3.338708 3.162143 6.844480 0.375285 0.627863 -0.500710 294.834412 9.204468
0.000000 0.025400 0.043400 0.047300 0.206300 0.168900 0.112400 0.089900 0.175900 0.210800 2.752955 2.583840 5.868875 0.630186 0.985688 -0.583973 558.640015 0.036400 0.053900 0.064900 0.199700 0.200300 0.150900 0.107400 0.174300 0.200500 2.957844 2.955719 7.304688 0.494043 0.758599 -0.567906 365.210846 11.180340
0.000000 0.018700 0.043650 0.025000 0.267550 0.159850 0.074700 0.084900 0.217650 0.253200 2.290967 2.027377 5.925899 0.831761 1.609269 -0.568359 568.673950 0.034050 0.050650 0.046650 0.180650 0.191000 0.122700 0.087950 0.150700 0.170250 2.694447 2.787552 5.344880 0.587002 0.883536 -0.583939 371.593933 26.385233
0.000000 0.027800 0.048300 0.033300 0.281450 0.166150 0.081850 0.083250 0.231300 0.274950 2.410291 2.181162 5.829461 0.783748 1.639152 -0.547961 770.253174 0.045100 0.058400 0.072700 0.156250 0.232050 0.183450 0.098700 0.131950 0.147150 2.895229 2.958029 6.417561 0.366552 0.494656 -0.597033 504.641907 9.316950
0.000000 0.029700 0.051200 0.035100 0.241000 0.156950 0.087350 0.087050 0.203650 0.236100 3.940229 3.853908 7.709218 0.741542 1.361341 -0.510433 759.353516 0.041150 0.061500 0.048150 0.220300 0.179500 0.109950 0.099500 0.191100 0.215850 3.736946 3.708518 7.211615 0.634372 1.149932 -0.490874 506.914154 15.023130
0.000000 0.033100 0.057850 0.054200 0.257900 0.243150 0.148300 0.105400 0.216300 0.248800 3.029313 2.746281 5.862392 0.657017 1.263462 -0.620703 934.243896 0.043550 0.065600 0.062950 0.243650 0.257800 0.171600 0.109550 0.204850 0.234300 2.677366 2.399848 4.946396 0.590121 1.148196 -0.597518 555.916199 24.224070
0.000000 0.044150 0.066000 0.071400 0.238500 0.202800 0.143750 0.114300 0.205500 0.235200 3.172156 2.982281 7.131276 0.524578 0.995111 -0.505592 728.466980 0.057200 0.075500 0.097850 0.211850 0.233400 0.191650 0.133350 0.189150 0.209450 3.101900 2.933086 7.143362 0.367422 0.634689 -0.509207 492.085205 17.519831
0.000000 0.025900 0.052000 0.026750 0.337850 0.158600 0.072600 0.089550 0.275700 0.325950 2.784292 2.369051 7.212518 0.858042 2.041320 -0.504894 693.994995 0.042050 0.060800 0.052050 0.190450 0.189350 0.124150 0.095950 0.163800 0.182550 3.134320 3.102376 5.893255 0.573969 0.941417 -0.516919 358.226440 20.318642
0.000000 0.027600 0.054150 0.026950 0.358550 0.165950 0.071300 0.090900 0.300650 0.352750 3.253327 2.832619 8.044716 0.861083 2.157201 -0.511388 672.314087 0.040400 0.059800 0.048000 0.211050 0.186750 0.113550 0.095050 0.180200 0.200900 3.112717 3.102928 6.076618 0.629485 1.117507 -0.513812 356.267792 20.429419
0.000000 0.026500 0.047250 0.030800 0.310850 0.167500 0.080350 0.082950 0.236950 0.281650 2.572075 2.384968 6.579745 0.824188 1.867516 -0.557087 906.005005 0.039600 0.060150 0.045450 0.263550 0.207750 0.118750 0.097200 0.223350 0.255200 2.382138 2.117956 5.642848 0.710535 1.479534 -0.549948 541.954102 26.988350
0.000000 0.025000 0.046050 0.035350 0.296550 0.163250 0.077400 0.090050 0.242700 0.285150 3.092047 2.864383 7.756395 0.795680 1.693536 -0.559427 711.810303 0.036250 0.053750 0.047450 0.228500 0.179650 0.101600 0.093500 0.192500 0.219850 3.328979 3.281410 6.794235 0.650092 1.185014 -0.541735 369.168518 16.094339
0.000000 0.027200 0.049600 0.028750 0.280800 0.157200 0.073250 0.085000 0.234550 0.271350 2.761467 2.537956 7.210838 0.814166 1.704758 -0.517462 698.898071 0.042700 0.061750 0.050100 0.200950 0.193650 0.121950 0.096250 0.175000 0.194900 3.079384 3.097585 6.397232 0.598986 1.033076 -0.515913 356.923859 30.179092
0.000000 0.024850 0.043250 0.028500 0.236500 0.147200 0.071700 0.075200 0.196150 0.229300 2.771710 2.659584 6.628164 0.782301 1.421717 -0.543235 734.986084 0.040850 0.059950 0.046500 0.212050 0.185950 0.113600 0.094950 0.186900 0.208450 2.876650 2.759794 6.420263 0.641358 1.144409 -0.512107 376.472260 27.944637
0.000000 0.026500 0.050600 0.029800 0.274400 0.159400 0.074800 0.088100 0.229100 0.263100 3.215895 2.997782 7.294612 0.805907 1.650707 -0.522475 711.848511 0.039900 0.057300 0.046600 0.190100 0.179800 0.111200 0.092600 0.164800 0.185000 3.318786 3.334525 6.574544 0.607764 0.992769 -0.515665 362.172394 24.295633
0.000000 0.033900 0.056900 0.033400 0.353250 0.180200 0.080800 0.094950 0.289500 0.346950 3.809990 3.449353 7.790848 0.828128 2.108139 -0.524939 715.156494 0.042050 0.062700 0.043700 0.258450 0.191700 0.106850 0.097100 0.220450 0.255050 3.478484 3.262508 6.934052 0.704611 1.494653 -0.512656 363.482910 36.704525
0.000000 0.024900 0.045800 0.025750 0.317900 0.159300 0.069100 0.081100 0.256900 0.306550 2.694191 2.354661 7.163987 0.850712 1.945621 -0.556360 596.055176 0.041350 0.053500 0.052000 0.154600 0.192100 0.133050 0.082650 0.131100 0.148150 3.004643 3.253089 6.008739 0.492947 0.681477 -0.565323 295.040833 6.009252
0.000000 0.026400 0.043700 0.029900 0.254700 0.160400 0.078400 0.073200 0.204500 0.244400 2.605632 2.479115 6.383553 0.790145 1.533791 -0.569668 552.865601 0.042100 0.054400 0.057800 0.154000 0.213500 0.149600 0.084800 0.128800 0.145600 2.921167 2.985817 5.703562 0.443963 0.586113 -0.591008 281.535187 7.192782
0.000000 0.026650 0.045650 0.026800 0.274400 0.152750 0.073000 0.074450 0.226350 0.269400 2.646221 2.454666 7.144193 0.821974 1.691871 -0.534674 578.804871 0.039650 0.052900 0.049400 0.158900 0.188500 0.130300 0.080450 0.135450 0.152600 2.592066 2.714024 5.189994 0.518046 0.718329 -0.557260 287.389984 5.495848
0.000000 0.027650 0.047900 0.029650 0.268550 0.149800 0.070350 0.080250 0.222750 0.261250 2.972777 2.730956 6.976728 0.804753 1.626626 -0.524252 711.093750 0.041300 0.058500 0.046950 0.202450 0.185750 0.113050 0.091350 0.176450 0.198250 3.098038 3.093730 6.782226 0.622851 1.070331 -0.521485 362.778809 30.479042
0.000000 0.034850 0.051350 0.047950 0.247050 0.202100 0.114300 0.091300 0.202900 0.242200 2.330641 2.254322 5.253115 0.676288 1.296641 -0.595168 421.065918 0.050400 0.065600 0.102350 0.186300 0.291550 0.218350 0.130250 0.154200 0.173950 3.400529 2.957939 6.010450 0.288316 0.411312 -0.631259 320.201660 14.778457
0.000000 0.025600 0.042900 0.029550 0.251650 0.159100 0.076200 0.074500 0.202500 0.237850 2.797449 2.642167 6.215932 0.791167 1.507660 -0.575711 490.095367 0.046250 0.058500 0.064050 0.165100 0.213450 0.147300 0.094550 0.142900 0.159400 3.067041 3.112133 5.472268 0.439268 0.635838 -0.571663 313.491150 10.137938
0.000000 0.030100 0.048450 0.031300 0.270200 0.158900 0.076300 0.078200 0.224000 0.265600 2.858239 2.584229 6.953610 0.791558 1.637558 -0.531489 515.121399 0.046450 0.057350 0.069400 0.143450 0.224600 0.164800 0.093350 0.118650 0.132450 3.144894 3.212807 5.622843 0.346186 0.435651 -0.592703 348.970886 13.333333
0.000000 0.033550 0.051650 0.053300 0.241350 0.203600 0.119400 0.095000 0.197500 0.233300 2.597403 2.473413 5.028693 0.637676 1.182292 -0.593609 458.189178 0.052400 0.070500 0.109250 0.196900 0.305000 0.228700 0.137600 0.163250 0.182700 3.409107 3.038762 6.115781 0.282827 0.419525 -0.623878 339.384399 12.147817
0.000000 0.032100 0.052300 0.032750 0.288000 0.168300 0.080750 0.084750 0.236550 0.277200 3.155070 2.878375 7.114954 0.794647 1.724090 -0.525613 515.815552 0.049700 0.064750 0.066350 0.177800 0.222050 0.152050 0.103050 0.150800 0.168150 3.031663 3.044429 5.708373 0.453453 0.708170 -0.546994 352.153320 29.462782
0.000000 0.030300 0.047200 0.032100 0.253650 0.156900 0.077150 0.074450 0.205100 0.246700 2.500282 2.284501 6.165805 0.775828 1.529613 -0.538572 481.906311 0.047300 0.058950 0.068700 0.153250 0.212200 0.156750 0.094350 0.126600 0.142150 3.193651 3.297261 6.411334 0.379556 0.509941 -0.565768 314.585999 7.383352
0.000000 0.025800 0.042600 0.027500 0.270100 0.154100 0.071300 0.071200 0.219100 0.264900 2.868144 2.657076 7.228360 0.815983 1.642589 -0.569827 483.160156 0.042800 0.056000 0.060800 0.167400 0.213900 0.148800 0.092600 0.139100 0.157800 3.250445 3.292447 6.081788 0.466339 0.670341 -0.585790 316.237793 14.636806
0.000000 0.032600 0.049450 0.042300 0.252350 0.171650 0.088750 0.084850 0.199650 0.238250 2.671773 2.522069 5.815095 0.722997 1.406310 -0.559722 437.842651 0.052250 0.067250 0.089850 0.179500 0.239150 0.168200 0.116950 0.149250 0.166200 3.347024 3.216461 5.955623 0.340519 0.519446 -0.558620 298.705200 15.365908
0.000000 0.028700 0.043300 0.029800 0.272200 0.164200 0.078600 0.070700 0.218000 0.263300 3.041395 2.845690 7.119434 0.804976 1.656257 -0.582458 518.617859 0.045400 0.058200 0.063600 0.178700 0.214900 0.144200 0.094400 0.149200 0.169000 2.900702 2.955409 5.106989 0.474386 0.734672 -0.571746 371.553040 11.916958
0.000000 0.030800 0.048600 0.034400 0.228500 0.162000 0.081800 0.076400 0.189200 0.217200 2.761570 2.653524 6.000421 0.738262 1.337098 -0.537092 468.977020 0.045900 0.059500 0.067000 0.162400 0.209000 0.143900 0.096400 0.135500 0.151300 3.139679 3.082499 5.649816 0.416301 0.592716 -0.557067 296.498535 10.000000
0.000000 0.021850 0.037500 0.024500 0.242700 0.146700 0.068400 0.066100 0.192000 0.230450 2.942317 2.813470 6.921891 0.812079 1.489350 -0.592269 467.664490 0.035700 0.048150 0.048050 0.168700 0.189700 0.125250 0.081300 0.139400 0.157950 3.141207 3.217141 5.714624 0.547694 0.779941 -0.589473 303.792908 11.577037
0.000000 0.033400 0.051600 0.037500 0.258500 0.170700 0.086700 0.083700 0.208600 0.246100 3.048394 2.849565 6.701206 0.743685 1.506673 -0.539861 413.047729 0.054100 0.068300 0.079600 0.190500 0.236000 0.166900 0.114400 0.161000 0.179800 3.339710 3.200629 6.234735 0.403642 0.653815 -0.553373 287.342102 21.834288
0.000000 0.027700 0.047700 0.044700 0.218400 0.181800 0.097200 0.085900 0.177600 0.205700 2.725822 2.627154 5.691876 0.671978 1.123627 -0.583475 568.865234 0.053800 0.068400 0.076400 0.175400 0.251000 0.197400 0.105700 0.152800 0.171200 2.421086 2.334743 4.914468 0.388281 0.604728 -0.569872 344.736877 14.636806
0.000000 0.024000 0.040300 0.026900 0.229400 0.150600 0.071000 0.068900 0.187300 0.219500 2.977683 2.935959 6.483659 0.790090 1.376726 -0.579459 541.061401 0.039900 0.053000 0.051800 0.168700 0.197800 0.128700 0.086000 0.140200 0.159000 2.905221 2.962548 5.305872 0.515632 0.743429 -0.580046 364.440857 17.921511
0.000000 0.030000 0.048700 0.037200 0.256500 0.183600 0.093800 0.084200 0.211400 0.250100 2.689460 2.535939 5.706633 0.755490 1.496468 -0.573686 506.654480 0.047900 0.061800 0.067400 0.182500 0.240800 0.167300 0.101400 0.154400 0.174400 3.025487 3.007336 5.904697 0.462886 0.732263 -0.594763 340.928497 13.705737
0.000000 0.025900 0.041400 0.031150 0.218700 0.158950 0.078350 0.069800 0.175150 0.208950 2.747900 2.735208 5.784923 0.751439 1.276847 -0.592424 528.539673 0.043900 0.056650 0.063100 0.170550 0.223600 0.149000 0.093350 0.140800 0.159800 2.863698 2.858244 5.298526 0.446586 0.666625 -0.593175 357.719177 8.668600
0.000000 0.032200 0.051750 0.050150 0.233900 0.207250 0.116400 0.093050 0.186250 0.217650 2.823622 2.744874 5.474813 0.646759 1.159131 -0.598539 561.652771 0.052050 0.070050 0.080850 0.199500 0.274650 0.188150 0.116650 0.166600 0.188300 3.174352 2.951323 5.768953 0.423579 0.700774 -0.593870 341.257080 19.002924
0.000000 0.021400 0.038000 0.030500 0.234650 0.159800 0.077050 0.071150 0.182850 0.219400 2.466091 2.411671 5.353266 0.772542 1.346083 -0.614968 582.592346 0.042500 0.056450 0.065200 0.169500 0.229700 0.152850 0.096700 0.139400 0.158400 2.863979 2.896699 5.246111 0.437042 0.628294 -0.608640 354.089294 20.250172
0.000000 0.028550 0.049150 0.042350 0.248950 0.181600 0.094700 0.086750 0.199750 0.233250 2.502451 2.417133 5.107943 0.712352 1.325612 -0.575747 550.687805 0.051200 0.066900 0.071400 0.184100 0.242850 0.178000 0.104300 0.159100 0.178800 2.529434 2.456992 4.960965 0.439124 0.707420 -0.569943 332.806610 13.083599
0.000000 0.032100 0.048000 0.043500 0.236900 0.190800 0.101300 0.083500 0.187100 0.221600 2.746126 2.749678 5.104293 0.686975 1.258507 -0.596469 524.873474 0.051400 0.064900 0.078700 0.185300 0.269900 0.183000 0.108900 0.150700 0.171500 2.873538 2.822063 5.228562 0.401965 0.640004 -0.605538 353.573334 20.275875
0.000000 0.029300 0.048000 0.043100 0.218200 0.182100 0.101100 0.082800 0.176500 0.208600 2.781659 2.705629 5.648213 0.659590 1.121910 -0.581848 572.410706 0.049700 0.066100 0.075800 0.181300 0.242600 0.175700 0.107200 0.153600 0.172300 2.703426 2.674284 5.368104 0.401264 0.629466 -0.565789 351.464417 13.241874
0.000000 0.043700 0.064300 0.074400 0.230700 0.220200 0.130000 0.114100 0.188200 0.216800 2.447871 2.342805 4.590826 0.503076 0.899500 -0.547292 396.675659 0.054400 0.068500 0.087400 0.153300 0.233400 0.187400 0.109200 0.132100 0.146200 2.635922 2.784166 5.701542 0.282119 0.370742 -0.556231 286.284668 24.073095
0.000000 0.038600 0.058400 0.051900 0.250400 0.190200 0.105900 0.095400 0.205400 0.242900 2.529633 2.366161 4.942636 0.661899 1.298258 -0.532319 397.882446 0.047000 0.054500 0.069900 0.103900 0.205300 0.209300 0.081300 0.091000 0.099200 2.292854 2.439776 6.803493 0.191489 0.143933 -0.579333 290.149048 11.441276
0.000000 0.038500 0.059300 0.060500 0.230000 0.212200 0.123900 0.104100 0.186700 0.215000 2.320405 2.200783 4.542260 0.584833 1.048581 -0.563623 388.618774 0.049100 0.059600 0.081300 0.126800 0.238800 0.207400 0.095700 0.106200 0.116700 3.300401 3.156626 6.919546 0.219536 0.214422 -0.598948 282.682709 3.173239
0.000000 0.038200 0.058100 0.063500 0.246800 0.199800 0.113900 0.108400 0.199900 0.232600 2.544913 2.447013 4.828124 0.588370 1.128017 -0.549438 381.266052 0.049400 0.060700 0.082400 0.117400 0.224000 0.210700 0.095300 0.104500 0.113500 2.474470 2.797007 6.790270 0.171859 0.131517 -0.573633 283.941010 37.328312
0.000000 0.035900 0.057450 0.044950 0.272200 0.169800 0.087400 0.091700 0.224100 0.262900 2.627906 2.486938 5.550104 0.714443 1.491735 -0.492789 378.821228 0.056000 0.068200 0.087050 0.156750 0.231050 0.178750 0.108150 0.130600 0.145400 2.645888 2.634830 4.849436 0.282843 0.381248 -0.545220 283.962555 28.111879
0.000000 0.040200 0.056600 0.077200 0.169650 0.244600 0.158650 0.104950 0.135200 0.154000 2.924389 2.879285 5.480178 0.375707 0.512506 -0.623794 373.067017 0.051750 0.063450 0.084850 0.136850 0.263300 0.206500 0.100950 0.113450 0.126100 3.161341 3.148251 6.401108 0.235471 0.255732 -0.610958 259.450867 2.790755
0.000000 0.033100 0.054000 0.054900 0.221200 0.196500 0.110900 0.099000 0.181300 0.210100 2.451613 2.445205 4.508018 0.611404 1.036209 -0.571149 381.891876 0.051300 0.064300 0.089100 0.159000 0.253100 0.188900 0.110400 0.129400 0.144500 2.733803 2.740884 5.455545 0.279968 0.362996 -0.596644 285.010773 18.633900
0.000000 0.033000 0.048600 0.047300 0.179100 0.192000 0.118700 0.082500 0.145600 0.169200 2.115040 2.215046 3.826634 0.582779 0.862217 -0.595169 374.595764 0.046100 0.055100 0.069300 0.116100 0.223200 0.179400 0.084600 0.095900 0.106400 3.415651 3.495926 6.518382 0.250671 0.238210 -0.604419 260.326324 7.682954
0.000000 0.037400 0.060700 0.045300 0.311350 0.171050 0.085100 0.097400 0.247750 0.298250 2.959196 2.678514 6.883931 0.746779 1.728971 -0.465810 395.623718 0.045000 0.067400 0.062450 0.281400 0.202500 0.113050 0.113200 0.222900 0.260700 3.056562 2.891099 6.444737 0.631332 1.383033 -0.488782 307.577209 1.767767
0.000000 0.030500 0.046600 0.030600 0.287400 0.143400 0.066400 0.075600 0.222600 0.276100 2.947078 2.782670 7.276123 0.806582 1.733468 -0.504545 403.840149 0.034100 0.051700 0.038200 0.259100 0.150100 0.079000 0.084200 0.203400 0.244200 3.115455 3.046006 6.963789 0.745556 1.500124 -0.486683 310.802185 1.666667
0.000000 0.038400 0.058500 0.054400 0.259300 0.192400 0.120800 0.094400 0.209500 0.251600 2.873037 2.670150 6.956866 0.661615 1.340496 -0.534791 400.411987 0.051100 0.072900 0.078400 0.241700 0.255000 0.184000 0.122000 0.197200 0.228000 2.699192 2.478901 5.550385 0.504687 0.986837 -0.550198 311.602753 6.346478
0.000000 0.026650 0.043750 0.027900 0.260450 0.149850 0.069350 0.069100 0.205050 0.252700 3.040727 3.007978 7.676535 0.805751 1.595495 -0.552058 398.994507 0.033850 0.051500 0.039400 0.233850 0.168100 0.088650 0.083800 0.185350 0.220450 2.988563 3.028236 5.875422 0.711291 1.333000 -0.530125 313.836334 2.946278
0.000000 0.029000 0.046500 0.030200 0.260500 0.156000 0.074300 0.076300 0.203400 0.248100 2.992072 2.990430 6.903513 0.792793 1.580890 -0.540929 380.479492 0.034700 0.051800 0.041200 0.230900 0.176700 0.093700 0.086900 0.180700 0.213500 2.814876 2.840721 6.034266 0.696402 1.287330 -0.544969 300.970154 6.588078
0.000000 0.039900 0.060500 0.060500 0.254500 0.174200 0.098300 0.101600 0.200100 0.236900 3.114997 3.035714 7.010747 0.617408 1.224092 -0.482384 401.855255 0.044000 0.063700 0.066400 0.245700 0.183500 0.108400 0.106100 0.194800 0.228200 3.302380 3.141537 7.142912 0.550168 1.035260 -0.504508 311.823944 3.435921
0.000000 0.068800 0.093400 0.094550 0.287250 0.241800 0.175450 0.148650 0.241950 0.276900 2.972945 2.644022 7.195546 0.499183 1.155025 -0.448700 400.575073 0.072300 0.098450 0.103050 0.277450 0.255150 0.193300 0.155650 0.234850 0.262600 3.037675 2.711843 6.989450 0.457371 1.033588 -0.446967 309.025024 3.535534
0.000000 0.053800 0.080000 0.082900 0.275300 0.267150 0.165600 0.135800 0.226650 0.261000 2.614218 2.282791 6.381077 0.535943 1.150085 -0.539688 378.772522 0.090000 0.114050 0.132050 0.256150 0.322300 0.262300 0.169450 0.218500 0.241950 2.252197 1.880102 4.824226 0.315953 0.693760 -0.476080 301.257690 2.240807
0.000000 0.040700 0.063700 0.058000 0.257400 0.219800 0.127000 0.109100 0.206800 0.240600 3.165884 2.950933 6.594853 0.632481 1.269035 -0.551428 382.875977 0.051600 0.072300 0.075900 0.229600 0.254300 0.165300 0.121300 0.185200 0.209300 2.887429 2.687261 5.504042 0.505405 0.949251 -0.558434 302.261749 2.500000
0.000000 0.041000 0.063650 0.057050 0.270950 0.216350 0.121200 0.108800 0.218150 0.255600 2.844649 2.589314 6.533292 0.648725 1.353216 -0.544798 383.586792 0.048200 0.067700 0.072300 0.228650 0.245850 0.154850 0.117350 0.184450 0.209750 3.068507 2.857731 5.861608 0.517987 0.966014 -0.566596 303.819763 2.429563
0.000000 0.042450 0.063900 0.061550 0.255950 0.226050 0.134750 0.108700 0.205800 0.242300 2.831378 2.561448 6.667598 0.609155 1.209369 -0.560578 377.945129 0.060850 0.079600 0.090400 0.222800 0.277900 0.204300 0.128650 0.182450 0.206900 2.566646 2.331992 5.134326 0.425880 0.813846 -0.554764 298.776733 2.500000
0.000000 0.032600 0.053550 0.045100 0.263350 0.182600 0.099950 0.090250 0.211500 0.251900 2.880752 2.795367 7.550451 0.702556 1.398371 -0.546264 400.869507 0.045300 0.066650 0.067350 0.234100 0.227800 0.142400 0.112950 0.190950 0.218950 2.678966 2.512842 5.364043 0.551926 1.035368 -0.547343 314.801025 4.249183
0.000000 0.031850 0.051900 0.042350 0.266800 0.180600 0.098000 0.087000 0.208800 0.252550 2.833140 2.727859 7.412328 0.724082 1.452411 -0.555088 388.478394 0.041100 0.060800 0.060200 0.238750 0.217000 0.135400 0.103400 0.188550 0.220600 2.825194 2.710018 5.556700 0.594440 1.122372 -0.561102 305.952209 3.952847
0.000000 0.051000 0.076200 0.072100 0.280600 0.232750 0.149800 0.123500 0.230200 0.266750 3.054686 2.744771 7.105114 0.588705 1.294074 -0.503113 365.588196 0.064200 0.089100 0.096250 0.262100 0.280150 0.199200 0.143800 0.214750 0.242950 2.923081 2.617659 5.962718 0.456527 0.970766 -0.513596 288.935547 2.124591
0.000000 0.044000 0.065800 0.064600 0.256700 0.237400 0.150400 0.113400 0.209300 0.243700 2.997277 2.742439 7.007834 0.593137 1.192317 -0.563891 369.159790 0.053800 0.073900 0.081800 0.226600 0.274900 0.187100 0.125600 0.185600 0.209300 2.979921 2.792666 5.919825 0.471363 0.875979 -0.575723 296.670166 1.317616
0.000000 0.032500 0.053400 0.039000 0.276600 0.177900 0.093500 0.091300 0.222900 0.264900 3.066487 2.911873 7.101314 0.755817 1.579986 -0.537587 371.009918 0.041100 0.061900 0.055600 0.254000 0.210700 0.123600 0.109600 0.204200 0.233900 3.123678 2.958939 6.094643 0.645780 1.295494 -0.546875 297.739075 1.666667
0.000000 0.038700 0.062500 0.049900 0.276700 0.187500 0.108300 0.105000 0.224900 0.265600 2.841379 2.628615 7.534055 0.692308 1.460813 -0.499182 348.467255 0.048200 0.072300 0.066600 0.251100 0.214800 0.137100 0.122100 0.205100 0.233600 2.904774 2.757412 6.211873 0.576785 1.156471 -0.491827 288.178864 2.429563
0.000000 0.044000 0.065800 0.060700 0.269100 0.223800 0.130300 0.112200 0.215500 0.251600 2.920135 2.636228 7.120568 0.629032 1.321482 -0.544609 372.580597 0.050900 0.072700 0.075500 0.250700 0.254400 0.161700 0.125000 0.201800 0.230400 2.870521 2.607721 5.648110 0.534783 1.073878 -0.550658 298.660217 1.863390
0.000000 0.035200 0.054500 0.043300 0.277700 0.182400 0.104700 0.089200 0.222600 0.265300 2.819285 2.589728 6.682630 0.728972 1.535890 -0.539174 331.791718 0.047300 0.066300 0.062500 0.233000 0.213100 0.141200 0.105400 0.188800 0.216100 2.759087 2.616894 5.450318 0.573383 1.094001 -0.524143 284.045013 3.435921
0.000000 0.044500 0.074800 0.047650 0.229150 0.138700 0.075200 0.113350 0.218600 0.233300 1.574001 1.405210 5.575198 0.651336 1.266474 -0.297690 322.862549 0.041400 0.054600 0.045600 0.099050 0.062000 0.036450 0.073300 0.093150 0.100500 2.228521 3.005332 5.744591 0.383168 0.356610 -0.050578 297.327209 0.000000
0.000000 0.027200 0.047050 0.032700 0.297650 0.169000 0.088550 0.079900 0.233650 0.286400 2.616385 2.304140 6.714492 0.799856 1.729329 -0.563950 322.838501 0.044050 0.060950 0.066850 0.212600 0.210500 0.144150 0.105950 0.170350 0.196400 2.644749 2.606889 4.859979 0.521529 0.937471 -0.549778 299.260742 5.833333
0.000000 0.032400 0.050200 0.040300 0.274600 0.183400 0.104900 0.085600 0.214800 0.261300 2.871913 2.691235 6.507545 0.748637 1.553686 -0.567287 365.795563 0.043500 0.060600 0.060000 0.237600 0.220800 0.147200 0.102200 0.186100 0.216800 2.803363 2.639924 5.410970 0.598125 1.146442 -0.568681 299.639465 0.833333
0.000000 0.047850 0.069300 0.075800 0.243850 0.246600 0.152400 0.122150 0.197850 0.227650 3.082299 2.888058 6.817966 0.529848 1.029744 -0.561301 372.439026 0.056750 0.076800 0.092350 0.225850 0.280300 0.189000 0.132500 0.182500 0.205400 3.150699 2.910030 6.169919 0.423586 0.781302 -0.571305 298.261902 2.124591
0.000000 0.030700 0.049800 0.037650 0.296500 0.177200 0.094400 0.086350 0.231600 0.281450 2.907773 2.656641 6.961603 0.774050 1.691555 -0.563357 363.655273 0.042850 0.061800 0.059100 0.251300 0.218350 0.138750 0.104600 0.197750 0.230450 2.868081 2.690655 5.564435 0.620418 1.238879 -0.561484 299.093262 2.500000
0.000000 0.045500 0.065400 0.064100 0.263100 0.227800 0.147500 0.108300 0.213100 0.251000 2.888668 2.644969 6.695624 0.610648 1.254760 -0.549325 385.567627 0.055500 0.075600 0.082500 0.246600 0.265400 0.191500 0.125400 0.199700 0.229500 2.826172 2.638178 5.873614 0.498889 0.989758 -0.554224 305.473999 2.946278
