2000-03-25,06:03:00,0.395,1,107.921,1
2000-03-26,16:38:00,0.324,1,79.719,1
2000-03-27,07:20:00,0.318,1,77.476,1
2000-03-27,15:56:00,0.374,1,99.265,1
2000-03-27,21:53:00,0.393,1,107.086,1
2000-03-28,09:03:00,0.395,1,107.921,1
2000-03-28,13:22:00,0.372,1,98.454,1
2000-03-29,00:49:00,0.372,1,98.454,1
2000-03-29,13:21:00,0.345,1,87.743,1
2000-03-29,20:18:00,0.346,1,88.132,1
2000-03-31,16:05:00,0.524,1,166.566,1
2000-04-01,01:08:00,0.521,1,165.098,1
2000-04-01,09:51:00,0.511,1,160.247,1
2000-04-01,16:39:00,0.540,1,174.470,1
2000-04-02,02:36:00,0.555,1,181.996,1
2000-04-02,19:15:00,0.538,1,173.475,1
2000-04-03,08:19:00,0.511,1,160.247,1
2000-04-03,23:30:00,0.408,1,113.413,1
2000-04-04,18:44:00,0.335,1,83.888,1
2000-04-05,03:55:00,0.316,1,76.734,1
2000-04-05,10:41:00,0.326,1,80.471,1
2000-04-06,01:16:00,0.423,1,119.872,1
2000-04-06,08:23:00,0.545,1,176.966,1
2000-04-06,14:46:00,0.698,1,259.407,1
2000-04-06,17:33:00,0.740,1,284.020,1
2000-04-06,20:44:00,0.758,1,294.830,1
2000-04-07,11:00:00,0.743,1,285.812,1
2000-04-07,18:31:00,0.758,1,294.830,1
2000-04-08,06:13:00,0.882,1,373.259,1
2000-04-08,12:29:00,0.898,1,383.875,1
2000-04-08,15:58:00,0.900,1,385.210,1
2000-04-08,22:47:00,0.891,1,379.218,1
2000-04-09,04:12:00,0.844,1,348.490,1
2000-04-09,06:34:00,0.797,1,318.742,1
2000-04-09,10:20:00,0.716,1,269.858,1
2000-04-10,10:05:00,0.564,1,186.566,1
2000-04-11,08:31:00,0.444,1,129.121,1
2000-04-12,08:28:00,0.347,1,88.522,1
2000-04-13,05:58:00,0.299,1,70.527,1
2000-04-14,08:01:00,0.256,1,55.675,1
2000-04-15,10:12:00,0.227,1,46.375,1
2000-04-16,10:34:00,0.229,1,46.998,1
2000-04-17,09:23:00,0.290,1,67.318,1
2000-04-18,09:03:00,0.490,1,150.229,1
2000-04-18,18:59:00,0.510,1,159.765,1
2000-04-19,01:52:00,0.503,1,156.403,1
2000-04-19,08:26:00,0.490,1,150.229,1
2000-04-19,12:15:00,0.477,1,144.145,1
2000-04-20,01:46:00,0.438,1,126.453,1
2000-04-20,21:31:00,0.432,1,123.806,1
2000-04-21,06:54:00,0.421,1,119.003,1
2000-04-21,17:06:00,0.446,1,130.015,1
2000-04-22,02:20:00,0.451,1,132.258,1
2000-04-22,10:03:00,0.421,1,119.003,1
2000-04-22,16:58:00,0.428,1,122.052,1
2000-04-23,03:14:00,0.404,1,111.712,1
2000-04-23,15:48:00,0.367,1,96.438,1
2000-04-24,04:58:00,0.357,1,92.450,1
2000-04-24,12:15:00,0.329,1,81.605,1
2000-04-26,22:55:00,0.221,1,44.526,1
2000-04-27,09:55:00,0.245,1,52.078,1
2000-04-28,15:21:00,0.240,1,50.470,1
2000-04-29,04:51:00,0.235,1,48.881,1
2000-04-29,17:09:00,0.208,1,40.611,1
2000-04-30,01:40:00,0.215,1,42.704,1
2000-04-30,05:51:00,0.200,1,38.264,1
2000-04-30,18:59:00,0.190,1,35.401,1
2000-05-02,00:53:00,0.179,1,32.340,1
2000-05-03,10:22:00,0.183,1,33.442,1
2000-05-04,22:02:00,0.183,1,33.442,1
2000-05-05,16:23:00,0.217,1,43.308,1
2000-05-06,18:04:00,0.354,1,91.265,1
2000-05-07,00:55:00,0.374,1,99.265,1
2000-05-07,11:33:00,0.383,1,102.942,1
2000-05-08,03:14:00,0.382,1,102.531,1
2000-05-09,00:41:00,0.447,1,130.462,1
2000-05-09,09:55:00,0.453,1,133.159,1
2000-05-10,00:40:00,0.450,1,131.808,1
2000-05-10,05:40:00,0.440,1,127.340,1
2000-05-11,11:00:00,0.302,1,71.609,1
2000-05-12,01:15:00,0.249,1,53.377,1
2000-05-13,00:31:00,0.204,1,39.432,1
2000-05-13,07:07:00,0.201,1,38.555,1
2000-05-14,18:54:00,0.232,1,47.936,1
2000-05-15,19:12:00,0.232,1,47.936,1
2000-05-17,05:31:00,0.180,1,32.614,1
2000-05-17,11:35:00,0.175,1,31.252,1
2000-05-19,09:50:00,0.151,1,24.997,1
2000-05-21,00:26:00,0.159,1,27.027,1
2000-05-25,05:18:00,0.141,1,22.535,1
2000-05-25,20:35:00,0.168,1,29.378,1
2000-05-27,12:30:00,0.170,1,29.909,1
2000-05-30,14:51:00,0.135,1,21.101,1
2000-06-02,14:58:00,0.115,1,16.561,1
2000-06-03,15:16:00,0.131,1,20.164,1
2000-06-06,10:43:00,0.121,1,17.883,1
2000-06-07,09:17:00,0.116,1,16.779,1
2000-06-07,16:09:00,0.134,1,20.866,1
2000-06-07,23:07:00,0.136,1,21.338,1
2000-06-08,05:09:00,0.163,1,28.064,1
2000-06-08,17:52:00,0.160,1,27.285,1
2000-06-09,09:52:00,0.145,1,23.510,1
2000-06-11,01:33:00,0.145,1,23.510,1
2000-06-12,08:01:00,0.135,1,21.101,1
2000-06-14,10:58:00,0.120,1,17.660,1
2000-06-16,08:37:00,0.121,1,17.883,1
2000-06-17,01:18:00,0.155,1,26.005,1
2000-06-17,16:49:00,0.157,1,26.515,1
2000-06-18,08:34:00,0.151,1,24.997,1
2000-06-19,10:38:00,0.130,1,19.931,1
2000-06-20,22:00:00,0.129,1,19.700,1
2000-06-21,14:42:00,0.127,1,19.240,1
2000-06-23,03:17:00,0.145,1,23.510,1
2000-06-24,02:45:00,0.199,1,37.974,1
2000-06-24,11:57:00,0.200,1,38.264,1
2000-06-24,20:06:00,0.200,1,38.264,1
2000-06-26,14:23:00,0.170,1,29.909,1
2000-06-28,06:44:00,0.159,1,27.027,1
2000-06-29,08:11:00,0.149,1,24.498,1
2000-06-29,19:41:00,0.173,1,30.712,1
2000-06-30,16:53:00,0.167,1,29.113,1
2000-07-02,07:54:00,0.139,1,22.054,1
2000-07-04,07:03:00,0.123,1,18.332,1
2000-07-06,10:16:00,0.110,1,15.486,1
2000-07-09,04:03:00,0.102,1,13.818,1
2000-07-11,05:55:00,0.080,1,9.579,1
2000-07-13,15:06:00,0.075,1,8.692,1
2000-07-14,13:19:00,0.087,1,10.871,1
2000-07-15,06:31:00,0.109,1,15.274,1
2000-07-15,11:45:00,0.113,1,16.128,1
2000-07-15,16:47:00,0.117,1,16.998,1
2000-07-15,23:15:00,0.115,1,16.561,1
2000-07-16,12:26:00,0.112,1,15.913,1
2000-07-17,20:21:00,0.104,1,14.229,1
2000-07-18,11:51:00,0.096,1,12.610,1
2000-07-19,01:48:00,0.091,1,11.633,1
2000-07-19,16:23:00,0.087,1,10.871,1
2000-07-20,02:38:00,0.084,1,10.311,1
2000-07-21,01:07:00,0.082,1,9.943,1
2000-07-21,09:53:00,0.078,1,9.221,1
