spatial_ref,MNDWI,X,Y
32633,-0.34739777,274185.0,-824985.0
32633,-0.40761393,274215.0,-824985.0
32633,-0.43857342,274245.0,-824985.0
32633,-0.44189957,274275.0,-824985.0
32633,-0.44109908,274305.0,-824985.0
32633,-0.44215092,274335.0,-824985.0
32633,-0.4417239,274365.0,-824985.0
32633,-0.44473448,274395.0,-824985.0
32633,-0.44363028,274425.0,-824985.0
32633,-0.44534016,274455.0,-824985.0
32633,-0.4487455,274485.0,-824985.0
32633,-0.4490632,274515.0,-824985.0
32633,-0.44365215,274545.0,-824985.0
32633,-0.44622692,274575.0,-824985.0
32633,-0.45589787,274605.0,-824985.0
32633,-0.46022254,274635.0,-824985.0
32633,-0.45545062,274665.0,-824985.0
32633,-0.45257443,274695.0,-824985.0
32633,-0.4527661,274725.0,-824985.0
32633,-0.4271791,274755.0,-824985.0
32633,-0.38923082,274785.0,-824985.0
32633,-0.3732088,274815.0,-824985.0
32633,-0.36412823,274845.0,-824985.0
32633,-0.34527323,274875.0,-824985.0
32633,-0.31849712,274905.0,-824985.0
32633,-0.33768186,274935.0,-824985.0
32633,-0.36236438,274965.0,-824985.0
32633,-0.3666486,274995.0,-824985.0
32633,-0.3811827,275025.0,-824985.0
32633,-0.4040405,275055.0,-824985.0
32633,-0.42993513,275085.0,-824985.0
32633,-0.45045438,275115.0,-824985.0
32633,-0.46474427,275145.0,-824985.0
32633,-0.46406484,275175.0,-824985.0
32633,-0.45817858,275205.0,-824985.0
32633,-0.4506429,275235.0,-824985.0
32633,-0.44755378,275265.0,-824985.0
32633,-0.45433298,275295.0,-824985.0
32633,-0.46764264,275325.0,-824985.0
32633,-0.46542326,275355.0,-824985.0
32633,-0.449464,275385.0,-824985.0
32633,-0.43792433,275415.0,-824985.0
32633,-0.44894385,275445.0,-824985.0
32633,-0.46799773,275475.0,-824985.0
32633,-0.4679628,275505.0,-824985.0
32633,-0.46394902,275535.0,-824985.0
32633,-0.48627803,275565.0,-824985.0
32633,-0.4905388,275595.0,-824985.0
32633,-0.48403367,275625.0,-824985.0
32633,-0.48823306,275655.0,-824985.0
32633,-0.48790517,275685.0,-824985.0
32633,-0.4694029,275715.0,-824985.0
32633,-0.46885577,275745.0,-824985.0
32633,-0.4770054,275775.0,-824985.0
32633,-0.47973582,275805.0,-824985.0
32633,-0.48498282,275835.0,-824985.0
32633,-0.48653895,275865.0,-824985.0
32633,-0.4816632,275895.0,-824985.0
32633,-0.47149748,275925.0,-824985.0
32633,-0.46132743,275955.0,-824985.0
32633,-0.46346918,275985.0,-824985.0
32633,-0.46511284,276015.0,-824985.0
32633,-0.44622365,276045.0,-824985.0
32633,-0.44169122,276075.0,-824985.0
32633,-0.46586832,276105.0,-824985.0
32633,-0.49002823,276135.0,-824985.0
32633,-0.49582416,276165.0,-824985.0
32633,-0.49091008,276195.0,-824985.0
32633,-0.47614476,276225.0,-824985.0
32633,-0.46056727,276255.0,-824985.0
32633,-0.46587473,276285.0,-824985.0
32633,-0.47251168,276315.0,-824985.0
32633,-0.48070043,276345.0,-824985.0
32633,-0.47935554,276375.0,-824985.0
32633,-0.469513,276405.0,-824985.0
32633,-0.47469303,276435.0,-824985.0
32633,-0.4774842,276465.0,-824985.0
32633,-0.461075,276495.0,-824985.0
32633,-0.4449194,276525.0,-824985.0
32633,-0.455537,276555.0,-824985.0
32633,-0.46658617,276585.0,-824985.0
32633,-0.45607138,276615.0,-824985.0
32633,-0.45635167,276645.0,-824985.0
32633,-0.46861115,276675.0,-824985.0
32633,-0.47623515,276705.0,-824985.0
32633,-0.47214517,276735.0,-824985.0
32633,-0.44777024,276765.0,-824985.0
32633,-0.42360517,276795.0,-824985.0
32633,-0.4186437,276825.0,-824985.0
32633,-0.43288425,276855.0,-824985.0
32633,-0.45639622,276885.0,-824985.0
32633,-0.46013817,276915.0,-824985.0
32633,-0.45518947,276945.0,-824985.0
32633,-0.45300993,276975.0,-824985.0
32633,0.35819972,272535.0,-825015.0
32633,0.36323678,272565.0,-825015.0
32633,0.3589519,272595.0,-825015.0
32633,0.34492984,272625.0,-825015.0
32633,0.3428345,272655.0,-825015.0
32633,0.35925442,272685.0,-825015.0
32633,0.36829844,272715.0,-825015.0
32633,0.35694107,272745.0,-825015.0
32633,0.35071906,272775.0,-825015.0
32633,0.35659802,272805.0,-825015.0
32633,0.363405,272835.0,-825015.0
32633,0.36368448,272865.0,-825015.0
32633,0.36049178,272895.0,-825015.0
32633,0.36525714,272925.0,-825015.0
32633,0.37010923,272955.0,-825015.0
32633,0.36531794,272985.0,-825015.0
32633,0.3659507,273015.0,-825015.0
32633,0.37114468,273045.0,-825015.0
32633,0.4506937,273075.0,-825015.0
32633,0.46035838,273105.0,-825015.0
32633,0.501927,273135.0,-825015.0
32633,0.5227555,273165.0,-825015.0
32633,0.5085164,273195.0,-825015.0
32633,0.5256163,273225.0,-825015.0
32633,0.64254963,273255.0,-825015.0
32633,1.778973,273285.0,-825015.0
32633,-0.08838092,273315.0,-825015.0
32633,0.24474414,273345.0,-825015.0
32633,0.27600762,273375.0,-825015.0
32633,0.28306818,273405.0,-825015.0
32633,0.32539442,273435.0,-825015.0
32633,0.34883583,273465.0,-825015.0
32633,0.34033567,273495.0,-825015.0
32633,0.34879813,273525.0,-825015.0
32633,0.3583411,273555.0,-825015.0
32633,0.36262786,273585.0,-825015.0
32633,0.3634812,273615.0,-825015.0
32633,0.3675149,273645.0,-825015.0
32633,0.37450248,273675.0,-825015.0
32633,0.37646124,273705.0,-825015.0
32633,0.37351942,273735.0,-825015.0
32633,0.37945294,273765.0,-825015.0
32633,0.40385386,273795.0,-825015.0
32633,0.43127695,273825.0,-825015.0
32633,0.28430784,273855.0,-825015.0
32633,-0.079540804,273885.0,-825015.0
32633,-0.29055166,273915.0,-825015.0
32633,-0.30446932,273945.0,-825015.0
32633,-0.17577828,273975.0,-825015.0
32633,-0.309374,274005.0,-825015.0
32633,-0.42830703,274035.0,-825015.0
32633,-0.4254603,274065.0,-825015.0
32633,-0.3765775,274095.0,-825015.0
32633,-0.32582793,274125.0,-825015.0
32633,-0.29764414,274155.0,-825015.0
32633,-0.3208967,274185.0,-825015.0
32633,-0.37183017,274215.0,-825015.0
32633,-0.41270292,274245.0,-825015.0
32633,-0.43302077,274275.0,-825015.0
32633,-0.4404203,274305.0,-825015.0
32633,-0.44229126,274335.0,-825015.0
32633,-0.4402862,274365.0,-825015.0
32633,-0.44141737,274395.0,-825015.0
32633,-0.43594584,274425.0,-825015.0
32633,-0.43848163,274455.0,-825015.0
32633,-0.45020947,274485.0,-825015.0
32633,-0.456733,274515.0,-825015.0
32633,-0.45162386,274545.0,-825015.0
32633,-0.4518332,274575.0,-825015.0
32633,-0.45054397,274605.0,-825015.0
32633,-0.44979143,274635.0,-825015.0
32633,-0.4527842,274665.0,-825015.0
32633,-0.45535603,274695.0,-825015.0
32633,-0.45878926,274725.0,-825015.0
32633,-0.456822,274755.0,-825015.0
32633,-0.4507466,274785.0,-825015.0
32633,-0.4409391,274815.0,-825015.0
32633,-0.42078692,274845.0,-825015.0
32633,-0.3997645,274875.0,-825015.0
32633,-0.39754242,274905.0,-825015.0
32633,-0.41769212,274935.0,-825015.0
32633,-0.43658358,274965.0,-825015.0
32633,-0.43159404,274995.0,-825015.0
32633,-0.4276886,275025.0,-825015.0
32633,-0.4415854,275055.0,-825015.0
32633,-0.45155305,275085.0,-825015.0
32633,-0.45806283,275115.0,-825015.0
32633,-0.46877065,275145.0,-825015.0
32633,-0.46699303,275175.0,-825015.0
32633,-0.45653468,275205.0,-825015.0
32633,-0.44905287,275235.0,-825015.0
32633,-0.44756818,275265.0,-825015.0
32633,-0.45043808,275295.0,-825015.0
32633,-0.46278268,275325.0,-825015.0
32633,-0.4626092,275355.0,-825015.0
32633,-0.44780478,275385.0,-825015.0
32633,-0.43144998,275415.0,-825015.0
32633,-0.44065,275445.0,-825015.0
32633,-0.4615561,275475.0,-825015.0
32633,-0.4625342,275505.0,-825015.0
32633,-0.4624257,275535.0,-825015.0
32633,-0.49063468,275565.0,-825015.0
32633,-0.4977626,275595.0,-825015.0
32633,-0.49494964,275625.0,-825015.0
32633,-0.50209016,275655.0,-825015.0
32633,-0.49934593,275685.0,-825015.0
32633,-0.47413996,275715.0,-825015.0
32633,-0.47160003,275745.0,-825015.0
32633,-0.47906977,275775.0,-825015.0
32633,-0.47620654,275805.0,-825015.0
32633,-0.47799078,275835.0,-825015.0
32633,-0.48195812,275865.0,-825015.0
32633,-0.48014176,275895.0,-825015.0
32633,-0.47245917,275925.0,-825015.0
32633,-0.46318772,275955.0,-825015.0
32633,-0.4616363,275985.0,-825015.0
32633,-0.47216824,276015.0,-825015.0
32633,-0.46687916,276045.0,-825015.0
32633,-0.45522586,276075.0,-825015.0
32633,-0.4639374,276105.0,-825015.0
32633,-0.4827026,276135.0,-825015.0
32633,-0.4894536,276165.0,-825015.0
32633,-0.48371652,276195.0,-825015.0
32633,-0.46610934,276225.0,-825015.0
32633,-0.4619045,276255.0,-825015.0
32633,-0.46817118,276285.0,-825015.0
32633,-0.46785095,276315.0,-825015.0
32633,-0.47125036,276345.0,-825015.0
32633,-0.46744564,276375.0,-825015.0
32633,-0.4558747,276405.0,-825015.0
32633,-0.47060177,276435.0,-825015.0
32633,-0.48085234,276465.0,-825015.0
32633,-0.46943006,276495.0,-825015.0
32633,-0.46678188,276525.0,-825015.0
32633,-0.47081232,276555.0,-825015.0
32633,-0.47139946,276585.0,-825015.0
32633,-0.4599603,276615.0,-825015.0
32633,-0.4606086,276645.0,-825015.0
32633,-0.46400654,276675.0,-825015.0
32633,-0.4652886,276705.0,-825015.0
32633,-0.46773684,276735.0,-825015.0
32633,-0.4444717,276765.0,-825015.0
32633,-0.42047927,276795.0,-825015.0
32633,-0.43108466,276825.0,-825015.0
32633,-0.44560358,276855.0,-825015.0
32633,-0.44944605,276885.0,-825015.0
32633,-0.45703116,276915.0,-825015.0
32633,-0.46702102,276945.0,-825015.0
32633,-0.46983933,276975.0,-825015.0
32633,0.35941663,272535.0,-825045.0
32633,0.3580251,272565.0,-825045.0
32633,0.35860938,272595.0,-825045.0
32633,0.35156253,272625.0,-825045.0
32633,0.34333912,272655.0,-825045.0
32633,0.35186046,272685.0,-825045.0
32633,0.36640665,272715.0,-825045.0
32633,0.35906282,272745.0,-825045.0
32633,0.34875473,272775.0,-825045.0
32633,0.35488373,272805.0,-825045.0
32633,0.36913234,272835.0,-825045.0
32633,0.36762124,272865.0,-825045.0
32633,0.35828874,272895.0,-825045.0
32633,0.3587144,272925.0,-825045.0
32633,0.3693622,272955.0,-825045.0
32633,0.3689293,272985.0,-825045.0
32633,0.36498573,273015.0,-825045.0
32633,0.3706615,273045.0,-825045.0
32633,0.45902473,273075.0,-825045.0
32633,0.47271258,273105.0,-825045.0
32633,0.5294929,273135.0,-825045.0
32633,0.571631,273165.0,-825045.0
32633,0.56166255,273195.0,-825045.0
32633,0.5665094,273225.0,-825045.0
32633,0.6138085,273255.0,-825045.0
32633,0.91369045,273285.0,-825045.0
32633,-0.52764577,273315.0,-825045.0
32633,0.2500913,273345.0,-825045.0
32633,0.28073686,273375.0,-825045.0
32633,0.26257437,273405.0,-825045.0
32633,0.30498147,273435.0,-825045.0
32633,0.3420311,273465.0,-825045.0
32633,0.35287958,273495.0,-825045.0
32633,0.34330606,273525.0,-825045.0
32633,0.34796217,273555.0,-825045.0
32633,0.35432902,273585.0,-825045.0
32633,0.3623787,273615.0,-825045.0
32633,0.36436808,273645.0,-825045.0
32633,0.36814207,273675.0,-825045.0
32633,0.37913853,273705.0,-825045.0
32633,0.3853764,273735.0,-825045.0
32633,0.383322,273765.0,-825045.0
32633,0.39059713,273795.0,-825045.0
32633,0.4240466,273825.0,-825045.0
32633,0.4151204,273855.0,-825045.0
32633,0.13433734,273885.0,-825045.0
32633,-0.19244447,273915.0,-825045.0
32633,-0.3091128,273945.0,-825045.0
32633,-0.23029879,273975.0,-825045.0
32633,-0.25396606,274005.0,-825045.0
32633,-0.41322583,274035.0,-825045.0
32633,-0.42557204,274065.0,-825045.0
32633,-0.3699839,274095.0,-825045.0
32633,-0.3203534,274125.0,-825045.0
32633,-0.29335642,274155.0,-825045.0
32633,-0.29772252,274185.0,-825045.0
32633,-0.33823925,274215.0,-825045.0
32633,-0.38010207,274245.0,-825045.0
32633,-0.41168475,274275.0,-825045.0
32633,-0.42781717,274305.0,-825045.0
32633,-0.4311134,274335.0,-825045.0
32633,-0.43152982,274365.0,-825045.0
32633,-0.43549544,274395.0,-825045.0
32633,-0.43126935,274425.0,-825045.0
32633,-0.43727946,274455.0,-825045.0
32633,-0.44990152,274485.0,-825045.0
32633,-0.45574594,274515.0,-825045.0
32633,-0.45159626,274545.0,-825045.0
32633,-0.44342378,274575.0,-825045.0
32633,-0.43191543,274605.0,-825045.0
32633,-0.4338937,274635.0,-825045.0
32633,-0.44814867,274665.0,-825045.0
32633,-0.45654687,274695.0,-825045.0
32633,-0.45754784,274725.0,-825045.0
32633,-0.4604578,274755.0,-825045.0
32633,-0.46852213,274785.0,-825045.0
32633,-0.4684374,274815.0,-825045.0
32633,-0.4608942,274845.0,-825045.0
32633,-0.45242852,274875.0,-825045.0
32633,-0.45006815,274905.0,-825045.0
32633,-0.45267668,274935.0,-825045.0
32633,-0.453585,274965.0,-825045.0
32633,-0.44774112,274995.0,-825045.0
32633,-0.44156075,275025.0,-825045.0
32633,-0.44257736,275055.0,-825045.0
32633,-0.44596654,275085.0,-825045.0
32633,-0.44987512,275115.0,-825045.0
32633,-0.45910564,275145.0,-825045.0
32633,-0.4615484,275175.0,-825045.0
32633,-0.45281863,275205.0,-825045.0
32633,-0.44748753,275235.0,-825045.0
32633,-0.44718665,275265.0,-825045.0
32633,-0.44507915,275295.0,-825045.0
32633,-0.4447843,275325.0,-825045.0
32633,-0.4472467,275355.0,-825045.0
32633,-0.43928775,275385.0,-825045.0
32633,-0.42922196,275415.0,-825045.0
32633,-0.4358296,275445.0,-825045.0
32633,-0.44619992,275475.0,-825045.0
32633,-0.44937626,275505.0,-825045.0
32633,-0.4562622,275535.0,-825045.0
32633,-0.4714876,275565.0,-825045.0
32633,-0.4981275,275595.0,-825045.0
32633,-0.50560284,275625.0,-825045.0
32633,-0.5130139,275655.0,-825045.0
32633,-0.50008225,275685.0,-825045.0
32633,-0.48098215,275715.0,-825045.0
32633,-0.48425764,275745.0,-825045.0
32633,-0.48679632,275775.0,-825045.0
32633,-0.48293236,275805.0,-825045.0
32633,-0.48696017,275835.0,-825045.0
32633,-0.49038792,275865.0,-825045.0
32633,-0.48686618,275895.0,-825045.0
32633,-0.4733144,275925.0,-825045.0
32633,-0.46495733,275955.0,-825045.0
32633,-0.47071725,275985.0,-825045.0
32633,-0.48541468,276015.0,-825045.0
32633,-0.4837806,276045.0,-825045.0
32633,-0.47039935,276075.0,-825045.0
32633,-0.47642496,276105.0,-825045.0
32633,-0.48770058,276135.0,-825045.0
32633,-0.48572493,276165.0,-825045.0
32633,-0.47349027,276195.0,-825045.0
32633,-0.45874223,276225.0,-825045.0
32633,-0.46916017,276255.0,-825045.0
32633,-0.48186776,276285.0,-825045.0
32633,-0.4761805,276315.0,-825045.0
32633,-0.46188205,276345.0,-825045.0
32633,-0.45481667,276375.0,-825045.0
32633,-0.47007373,276405.0,-825045.0
32633,-0.48974323,276435.0,-825045.0
32633,-0.49106327,276465.0,-825045.0
32633,-0.48978978,276495.0,-825045.0
32633,-0.4917812,276525.0,-825045.0
32633,-0.49362358,276555.0,-825045.0
32633,-0.4801836,276585.0,-825045.0
32633,-0.46400413,276615.0,-825045.0
32633,-0.473219,276645.0,-825045.0
32633,-0.47582543,276675.0,-825045.0
32633,-0.4664359,276705.0,-825045.0
32633,-0.4613882,276735.0,-825045.0
32633,-0.44241855,276765.0,-825045.0
32633,-0.41820976,276795.0,-825045.0
32633,-0.42549598,276825.0,-825045.0
32633,-0.44347933,276855.0,-825045.0
32633,-0.4447029,276885.0,-825045.0
32633,-0.45633864,276915.0,-825045.0
32633,-0.47440907,276945.0,-825045.0
32633,-0.48503932,276975.0,-825045.0
32633,0.19605546,272535.0,-825075.0
32633,0.35111478,272565.0,-825075.0
32633,0.35575843,272595.0,-825075.0
32633,0.36099106,272625.0,-825075.0
32633,0.3531865,272655.0,-825075.0
32633,0.34948197,272685.0,-825075.0
32633,0.35827127,272715.0,-825075.0
32633,0.3631667,272745.0,-825075.0
32633,0.3576327,272775.0,-825075.0
32633,0.3605021,272805.0,-825075.0
32633,0.36429125,272835.0,-825075.0
32633,0.36724603,272865.0,-825075.0
32633,0.36150378,272895.0,-825075.0
32633,0.35814238,272925.0,-825075.0
32633,0.3642452,272955.0,-825075.0
32633,0.3680009,272985.0,-825075.0
32633,0.36701515,273015.0,-825075.0
32633,0.36691552,273045.0,-825075.0
32633,0.47078973,273075.0,-825075.0
32633,0.47776002,273105.0,-825075.0
32633,0.5126743,273135.0,-825075.0
32633,0.56111795,273165.0,-825075.0
32633,0.58460057,273195.0,-825075.0
32633,0.5653558,273225.0,-825075.0
32633,0.5440599,273255.0,-825075.0
32633,0.6210573,273285.0,-825075.0
32633,1.1109103,273315.0,-825075.0
32633,-0.14067656,273345.0,-825075.0
32633,0.14178066,273375.0,-825075.0
32633,0.2257104,273405.0,-825075.0
32633,0.28791717,273435.0,-825075.0
32633,0.3261868,273465.0,-825075.0
32633,0.33329165,273495.0,-825075.0
32633,0.34072375,273525.0,-825075.0
32633,0.36864883,273555.0,-825075.0
32633,0.35016343,273585.0,-825075.0
32633,0.35856664,273615.0,-825075.0
32633,0.36538535,273645.0,-825075.0
32633,0.37581375,273675.0,-825075.0
32633,0.38410735,273705.0,-825075.0
32633,0.3939618,273735.0,-825075.0
32633,0.37874368,273765.0,-825075.0
32633,0.37379938,273795.0,-825075.0
32633,0.40679887,273825.0,-825075.0
32633,0.44172028,273855.0,-825075.0
32633,0.34033763,273885.0,-825075.0
32633,-0.036315538,273915.0,-825075.0
32633,-0.26403534,273945.0,-825075.0
32633,-0.27081412,273975.0,-825075.0
32633,-0.23992115,274005.0,-825075.0
32633,-0.38406134,274035.0,-825075.0
32633,-0.4305102,274065.0,-825075.0
32633,-0.4048735,274095.0,-825075.0
32633,-0.36243802,274125.0,-825075.0
32633,-0.31614783,274155.0,-825075.0
32633,-0.30060324,274185.0,-825075.0
32633,-0.31484205,274215.0,-825075.0
32633,-0.34830302,274245.0,-825075.0
32633,-0.38266563,274275.0,-825075.0
32633,-0.40688133,274305.0,-825075.0
32633,-0.42228037,274335.0,-825075.0
32633,-0.42249495,274365.0,-825075.0
32633,-0.4168995,274395.0,-825075.0
32633,-0.42808032,274425.0,-825075.0
32633,-0.4388102,274455.0,-825075.0
32633,-0.44806632,274485.0,-825075.0
32633,-0.4495201,274515.0,-825075.0
32633,-0.44237152,274545.0,-825075.0
32633,-0.42943442,274575.0,-825075.0
32633,-0.42053744,274605.0,-825075.0
32633,-0.43486962,274635.0,-825075.0
32633,-0.45064002,274665.0,-825075.0
32633,-0.4543612,274695.0,-825075.0
32633,-0.45626098,274725.0,-825075.0
32633,-0.4644185,274755.0,-825075.0
32633,-0.4753847,274785.0,-825075.0
32633,-0.4702337,274815.0,-825075.0
32633,-0.46106473,274845.0,-825075.0
32633,-0.46193102,274875.0,-825075.0
32633,-0.45880273,274905.0,-825075.0
