,spatial_ref,MNDWI,X,Y
6902,32639,-0.35522056,354675.0,827295.0
6903,32639,-0.3613851,354705.0,827295.0
6904,32639,-0.3777735,354735.0,827295.0
6905,32639,-0.37430385,354765.0,827295.0
6906,32639,-0.35401052,354795.0,827295.0
6907,32639,-0.34702662,354825.0,827295.0
6908,32639,-0.34639257,354855.0,827295.0
6909,32639,-0.35320425,354885.0,827295.0
6910,32639,-0.35863888,354915.0,827295.0
6911,32639,-0.34896323,354945.0,827295.0
6912,32639,-0.34276834,354975.0,827295.0
6913,32639,-0.33590537,355005.0,827295.0
6914,32639,-0.32770616,355035.0,827295.0
6915,32639,-0.33312613,355065.0,827295.0
6916,32639,-0.33118182,355095.0,827295.0
6917,32639,-0.32295468,355125.0,827295.0
6918,32639,-0.32197532,355155.0,827295.0
6919,32639,-0.32595384,355185.0,827295.0
6920,32639,-0.3348879,355215.0,827295.0
6921,32639,-0.3325226,355245.0,827295.0
6922,32639,-0.3256632,355275.0,827295.0
6923,32639,-0.32432365,355305.0,827295.0
6924,32639,-0.32508755,355335.0,827295.0
6925,32639,-0.32714227,355365.0,827295.0
6926,32639,-0.3310122,355395.0,827295.0
6927,32639,-0.33428496,355425.0,827295.0
6928,32639,-0.33906403,355455.0,827295.0
6929,32639,-0.3400901,355485.0,827295.0
6930,32639,-0.33298215,355515.0,827295.0
6931,32639,-0.3287912,355545.0,827295.0
6932,32639,-0.33002278,355575.0,827295.0
6933,32639,-0.33154878,355605.0,827295.0
6934,32639,-0.33441776,355635.0,827295.0
6935,32639,-0.34165266,355665.0,827295.0
6936,32639,-0.34383452,355695.0,827295.0
6937,32639,-0.3290464,355725.0,827295.0
6938,32639,-0.3046597,355755.0,827295.0
6939,32639,-0.2834903,355785.0,827295.0
6940,32639,-0.2665722,355815.0,827295.0
6941,32639,-0.21893395,355845.0,827295.0
6942,32639,-0.05346453,355875.0,827295.0
6943,32639,0.32620624,355905.0,827295.0
6944,32639,0.5962578,355935.0,827295.0
6945,32639,0.63008314,355965.0,827295.0
6946,32639,0.64049345,355995.0,827295.0
6947,32639,0.61344206,356025.0,827295.0
6948,32639,0.57730085,356055.0,827295.0
6949,32639,0.5477647,356085.0,827295.0
6950,32639,0.53929466,356115.0,827295.0
6951,32639,0.5067584,356145.0,827295.0
6952,32639,0.47898078,356175.0,827295.0
6953,32639,0.45781443,356205.0,827295.0
6954,32639,0.4361298,356235.0,827295.0
6955,32639,0.42440167,356265.0,827295.0
6956,32639,0.41875228,356295.0,827295.0
6957,32639,0.4349053,356325.0,827295.0
6958,32639,0.440403,356355.0,827295.0
6959,32639,0.3507819,356385.0,827295.0
6960,32639,0.60855836,356415.0,827295.0
6961,32639,0.5427276,356445.0,827295.0
6962,32639,0.50987977,356475.0,827295.0
6963,32639,0.4860889,356505.0,827295.0
6964,32639,0.47281855,356535.0,827295.0
6965,32639,0.46057388,356565.0,827295.0
6966,32639,0.45414042,356595.0,827295.0
6967,32639,0.48050863,356625.0,827295.0
6968,32639,0.31400818,356655.0,827295.0
6969,32639,0.36952904,356685.0,827295.0
6970,32639,0.37026313,356715.0,827295.0
6971,32639,0.33214015,356745.0,827295.0
6972,32639,0.3157685,356775.0,827295.0
6973,32639,0.30432412,356805.0,827295.0
6974,32639,0.2890338,356835.0,827295.0
6975,32639,0.27563068,356865.0,827295.0
6976,32639,0.25824195,356895.0,827295.0
6977,32639,0.26463327,356925.0,827295.0
6978,32639,0.27107662,356955.0,827295.0
6979,32639,0.2693163,356985.0,827295.0
6980,32639,0.26244348,357015.0,827295.0
6981,32639,0.25453323,357045.0,827295.0
6982,32639,0.25211042,357075.0,827295.0
6983,32639,0.24687386,357105.0,827295.0
6984,32639,0.24204274,357135.0,827295.0
6985,32639,0.23213987,357165.0,827295.0
6986,32639,0.22250964,357195.0,827295.0
6987,32639,0.2196495,357225.0,827295.0
6988,32639,0.2173735,357255.0,827295.0
6989,32639,0.20678619,357285.0,827295.0
6990,32639,0.19516861,357315.0,827295.0
6991,32639,0.18950078,357345.0,827295.0
6992,32639,0.18422039,357375.0,827295.0
6993,32639,0.17481825,357405.0,827295.0
6994,32639,0.16626272,357435.0,827295.0
6995,32639,0.15781637,357465.0,827295.0
6996,32639,0.14971796,357495.0,827295.0
6997,32639,0.14363633,357525.0,827295.0
6998,32639,0.13913868,357555.0,827295.0
6999,32639,0.13518666,357585.0,827295.0
7000,32639,0.07228687,357615.0,827295.0
7001,32639,0.06542416,357645.0,827295.0
7002,32639,0.10447735,357675.0,827295.0
7003,32639,-0.42471406,353235.0,827265.0
7004,32639,-0.4102127,353265.0,827265.0
7005,32639,-0.40398005,353295.0,827265.0
7006,32639,-0.4033406,353325.0,827265.0
7007,32639,-0.41301334,353355.0,827265.0
7008,32639,-0.420072,353385.0,827265.0
7009,32639,-0.41222382,353415.0,827265.0
7010,32639,-0.40570268,353445.0,827265.0
7011,32639,-0.405016,353475.0,827265.0
7012,32639,-0.40272114,353505.0,827265.0
7013,32639,-0.398617,353535.0,827265.0
7014,32639,-0.38875887,353565.0,827265.0
7015,32639,-0.3830554,353595.0,827265.0
7016,32639,-0.3835817,353625.0,827265.0
7017,32639,-0.37371728,353655.0,827265.0
7018,32639,-0.3679463,353685.0,827265.0
7019,32639,-0.37514263,353715.0,827265.0
7020,32639,-0.3726303,353745.0,827265.0
7021,32639,-0.3721586,353775.0,827265.0
7022,32639,-0.38297966,353805.0,827265.0
7023,32639,-0.38672444,353835.0,827265.0
7024,32639,-0.38805467,353865.0,827265.0
7025,32639,-0.39827365,353895.0,827265.0
7026,32639,-0.40749592,353925.0,827265.0
7027,32639,-0.42099902,353955.0,827265.0
7028,32639,-0.43192062,353985.0,827265.0
7029,32639,-0.42043805,354015.0,827265.0
7030,32639,-0.417596,354045.0,827265.0
7031,32639,-0.43151993,354075.0,827265.0
7032,32639,-0.4329384,354105.0,827265.0
7033,32639,-0.41358438,354135.0,827265.0
7034,32639,-0.39704657,354165.0,827265.0
7035,32639,-0.39388368,354195.0,827265.0
7036,32639,-0.39814308,354225.0,827265.0
7037,32639,-0.4036245,354255.0,827265.0
7038,32639,-0.40056428,354285.0,827265.0
7039,32639,-0.3947892,354315.0,827265.0
7040,32639,-0.39224514,354345.0,827265.0
7041,32639,-0.39398333,354375.0,827265.0
7042,32639,-0.39567035,354405.0,827265.0
7043,32639,-0.3937213,354435.0,827265.0
7044,32639,-0.38927844,354465.0,827265.0
7045,32639,-0.3757926,354495.0,827265.0
7046,32639,-0.36620754,354525.0,827265.0
7047,32639,-0.36657587,354555.0,827265.0
7048,32639,-0.36572614,354585.0,827265.0
7049,32639,-0.35957086,354615.0,827265.0
7050,32639,-0.355889,354645.0,827265.0
7051,32639,-0.35800585,354675.0,827265.0
7052,32639,-0.36787233,354705.0,827265.0
7053,32639,-0.38117433,354735.0,827265.0
7054,32639,-0.37242138,354765.0,827265.0
7055,32639,-0.35688972,354795.0,827265.0
7056,32639,-0.35235313,354825.0,827265.0
7057,32639,-0.35156557,354855.0,827265.0
7058,32639,-0.35799214,354885.0,827265.0
7059,32639,-0.36010447,354915.0,827265.0
7060,32639,-0.34831655,354945.0,827265.0
7061,32639,-0.34108788,354975.0,827265.0
7062,32639,-0.33541185,355005.0,827265.0
7063,32639,-0.32839832,355035.0,827265.0
7064,32639,-0.32935873,355065.0,827265.0
7065,32639,-0.3264524,355095.0,827265.0
7066,32639,-0.32243225,355125.0,827265.0
7067,32639,-0.32496166,355155.0,827265.0
7068,32639,-0.33262303,355185.0,827265.0
7069,32639,-0.3354372,355215.0,827265.0
7070,32639,-0.3298635,355245.0,827265.0
7071,32639,-0.32842967,355275.0,827265.0
7072,32639,-0.3281163,355305.0,827265.0
7073,32639,-0.32733434,355335.0,827265.0
7074,32639,-0.32807216,355365.0,827265.0
7075,32639,-0.3313675,355395.0,827265.0
7076,32639,-0.33484367,355425.0,827265.0
7077,32639,-0.33817723,355455.0,827265.0
7078,32639,-0.33592182,355485.0,827265.0
7079,32639,-0.33023247,355515.0,827265.0
7080,32639,-0.33085936,355545.0,827265.0
7081,32639,-0.33267984,355575.0,827265.0
7082,32639,-0.33240262,355605.0,827265.0
7083,32639,-0.3376447,355635.0,827265.0
7084,32639,-0.34419248,355665.0,827265.0
7085,32639,-0.3402056,355695.0,827265.0
7086,32639,-0.31839556,355725.0,827265.0
7087,32639,-0.2918258,355755.0,827265.0
7088,32639,-0.27780828,355785.0,827265.0
7089,32639,-0.25584367,355815.0,827265.0
7090,32639,-0.15825795,355845.0,827265.0
7091,32639,0.10499579,355875.0,827265.0
7092,32639,0.5100792,355905.0,827265.0
7093,32639,0.6353119,355935.0,827265.0
7094,32639,0.6512187,355965.0,827265.0
7095,32639,0.63553965,355995.0,827265.0
7096,32639,0.49174187,356025.0,827265.0
7097,32639,0.54152715,356055.0,827265.0
7098,32639,0.5203644,356085.0,827265.0
7099,32639,0.5241778,356115.0,827265.0
7100,32639,0.51087874,356145.0,827265.0
7101,32639,0.50513947,356175.0,827265.0
7102,32639,0.50131434,356205.0,827265.0
7103,32639,0.49881154,356235.0,827265.0
7104,32639,0.4839258,356265.0,827265.0
7105,32639,0.43559092,356295.0,827265.0
7106,32639,0.31872332,356325.0,827265.0
7107,32639,0.34566885,356355.0,827265.0
7108,32639,-17.486624,356385.0,827265.0
7109,32639,0.63319826,356415.0,827265.0
7110,32639,0.7118353,356445.0,827265.0
7111,32639,0.5420125,356475.0,827265.0
7112,32639,0.48337793,356505.0,827265.0
7113,32639,0.46535915,356535.0,827265.0
7114,32639,0.45549032,356565.0,827265.0
7115,32639,0.4530664,356595.0,827265.0
7116,32639,0.4936633,356625.0,827265.0
7117,32639,0.34560567,356655.0,827265.0
7118,32639,0.3738776,356685.0,827265.0
7119,32639,0.36813185,356715.0,827265.0
7120,32639,0.3533412,356745.0,827265.0
7121,32639,0.3107147,356775.0,827265.0
7122,32639,0.30293137,356805.0,827265.0
7123,32639,0.28917292,356835.0,827265.0
7124,32639,0.27231774,356865.0,827265.0
7125,32639,0.2687133,356895.0,827265.0
7126,32639,0.26563674,356925.0,827265.0
7127,32639,0.262935,356955.0,827265.0
7128,32639,0.26100054,356985.0,827265.0
7129,32639,0.25985503,357015.0,827265.0
7130,32639,0.2524429,357045.0,827265.0
7131,32639,0.2468893,357075.0,827265.0
7132,32639,0.23979741,357105.0,827265.0
7133,32639,0.22846016,357135.0,827265.0
7134,32639,0.22337805,357165.0,827265.0
7135,32639,0.21855481,357195.0,827265.0
7136,32639,0.21964505,357225.0,827265.0
7137,32639,0.21745174,357255.0,827265.0
7138,32639,0.20206246,357285.0,827265.0
7139,32639,0.18730539,357315.0,827265.0
7140,32639,0.18187055,357345.0,827265.0
7141,32639,0.17937009,357375.0,827265.0
7142,32639,0.17166433,357405.0,827265.0
7143,32639,0.16220003,357435.0,827265.0
7144,32639,0.15446001,357465.0,827265.0
7145,32639,0.1467814,357495.0,827265.0
7146,32639,0.13921335,357525.0,827265.0
7147,32639,0.13715132,357555.0,827265.0
7148,32639,0.13494623,357585.0,827265.0
7149,32639,0.015092549,357615.0,827265.0
7150,32639,0.008090297,357645.0,827265.0
7151,32639,-0.03262308,357675.0,827265.0
7152,32639,-0.4168062,353235.0,827235.0
7153,32639,-0.40129557,353265.0,827235.0
7154,32639,-0.39803267,353295.0,827235.0
7155,32639,-0.39974162,353325.0,827235.0
7156,32639,-0.41256857,353355.0,827235.0
7157,32639,-0.42096987,353385.0,827235.0
7158,32639,-0.4099627,353415.0,827235.0
7159,32639,-0.40130213,353445.0,827235.0
7160,32639,-0.39720953,353475.0,827235.0
7161,32639,-0.40391386,353505.0,827235.0
7162,32639,-0.40913728,353535.0,827235.0
7163,32639,-0.39839652,353565.0,827235.0
7164,32639,-0.39286068,353595.0,827235.0
7165,32639,-0.3865414,353625.0,827235.0
7166,32639,-0.3766935,353655.0,827235.0
7167,32639,-0.372203,353685.0,827235.0
7168,32639,-0.36959356,353715.0,827235.0
7169,32639,-0.363926,353745.0,827235.0
7170,32639,-0.36985207,353775.0,827235.0
7171,32639,-0.38232,353805.0,827235.0
7172,32639,-0.38719186,353835.0,827235.0
7173,32639,-0.38998953,353865.0,827235.0
7174,32639,-0.40363106,353895.0,827235.0
7175,32639,-0.4163255,353925.0,827235.0
7176,32639,-0.42897242,353955.0,827235.0
7177,32639,-0.436884,353985.0,827235.0
7178,32639,-0.42353687,354015.0,827235.0
7179,32639,-0.42235687,354045.0,827235.0
7180,32639,-0.4339437,354075.0,827235.0
7181,32639,-0.42652678,354105.0,827235.0
7182,32639,-0.4114534,354135.0,827235.0
7183,32639,-0.40212637,354165.0,827235.0
7184,32639,-0.3999068,354195.0,827235.0
7185,32639,-0.40548086,354225.0,827235.0
7186,32639,-0.4075822,354255.0,827235.0
7187,32639,-0.39611402,354285.0,827235.0
7188,32639,-0.39024398,354315.0,827235.0
7189,32639,-0.39006263,354345.0,827235.0
7190,32639,-0.39170796,354375.0,827235.0
7191,32639,-0.39729095,354405.0,827235.0
7192,32639,-0.39747426,354435.0,827235.0
7193,32639,-0.3887489,354465.0,827235.0
7194,32639,-0.37401903,354495.0,827235.0
7195,32639,-0.36262786,354525.0,827235.0
7196,32639,-0.35803482,354555.0,827235.0
7197,32639,-0.35987005,354585.0,827235.0
7198,32639,-0.35989735,354615.0,827235.0
7199,32639,-0.359189,354645.0,827235.0
7200,32639,-0.36693746,354675.0,827235.0
7201,32639,-0.3804958,354705.0,827235.0
7202,32639,-0.37798232,354735.0,827235.0
7203,32639,-0.3630778,354765.0,827235.0
7204,32639,-0.35655877,354795.0,827235.0
7205,32639,-0.35580632,354825.0,827235.0
7206,32639,-0.35638458,354855.0,827235.0
7207,32639,-0.36007264,354885.0,827235.0
7208,32639,-0.35915112,354915.0,827235.0
7209,32639,-0.352035,354945.0,827235.0
7210,32639,-0.34287128,354975.0,827235.0
7211,32639,-0.33329648,355005.0,827235.0
7212,32639,-0.32867992,355035.0,827235.0
7213,32639,-0.32550713,355065.0,827235.0
7214,32639,-0.32158762,355095.0,827235.0
7215,32639,-0.32199675,355125.0,827235.0
7216,32639,-0.32911614,355155.0,827235.0
7217,32639,-0.33879566,355185.0,827235.0
7218,32639,-0.33547634,355215.0,827235.0
7219,32639,-0.3299282,355245.0,827235.0
7220,32639,-0.33245772,355275.0,827235.0
7221,32639,-0.3337973,355305.0,827235.0
7222,32639,-0.33215153,355335.0,827235.0
7223,32639,-0.3327645,355365.0,827235.0
7224,32639,-0.33432978,355395.0,827235.0
7225,32639,-0.33665794,355425.0,827235.0
7226,32639,-0.33938247,355455.0,827235.0
7227,32639,-0.3345341,355485.0,827235.0
7228,32639,-0.32934186,355515.0,827235.0
7229,32639,-0.33119106,355545.0,827235.0
7230,32639,-0.3334426,355575.0,827235.0
7231,32639,-0.33261728,355605.0,827235.0
7232,32639,-0.33850884,355635.0,827235.0
7233,32639,-0.34316677,355665.0,827235.0
7234,32639,-0.3311274,355695.0,827235.0
7235,32639,-0.30246016,355725.0,827235.0
7236,32639,-0.2795262,355755.0,827235.0
7237,32639,-0.26837298,355785.0,827235.0
7238,32639,-0.22241789,355815.0,827235.0
7239,32639,-0.057374526,355845.0,827235.0
7240,32639,0.32005423,355875.0,827235.0
7241,32639,0.60462904,355905.0,827235.0
7242,32639,0.64060533,355935.0,827235.0
7243,32639,0.6499852,355965.0,827235.0
7244,32639,0.63025004,355995.0,827235.0
7245,32639,0.55679536,356025.0,827235.0
7246,32639,0.5013117,356055.0,827235.0
7247,32639,0.4680703,356085.0,827235.0
7248,32639,0.5144519,356115.0,827235.0
7249,32639,0.5136578,356145.0,827235.0
7250,32639,0.5140365,356175.0,827235.0
7251,32639,0.5100988,356205.0,827235.0
7252,32639,0.50238997,356235.0,827235.0
7253,32639,0.4823011,356265.0,827235.0
7254,32639,0.3925213,356295.0,827235.0
7255,32639,0.08948994,356325.0,827235.0
7256,32639,0.33395252,356355.0,827235.0
7257,32639,1.2392893,356385.0,827235.0
7258,32639,0.58790064,356415.0,827235.0
7259,32639,1.1670309,356445.0,827235.0
7260,32639,1.1637267,356475.0,827235.0
7261,32639,0.49900234,356505.0,827235.0
7262,32639,0.4666353,356535.0,827235.0
7263,32639,0.45475394,356565.0,827235.0
7264,32639,0.45207617,356595.0,827235.0
7265,32639,0.49695224,356625.0,827235.0
7266,32639,0.35722727,356655.0,827235.0
7267,32639,0.37198567,356685.0,827235.0
7268,32639,0.36188096,356715.0,827235.0
7269,32639,0.34898257,356745.0,827235.0
7270,32639,0.33925372,356775.0,827235.0
7271,32639,0.3023058,356805.0,827235.0
7272,32639,0.2832454,356835.0,827235.0
7273,32639,0.27077493,356865.0,827235.0
7274,32639,0.27085018,356895.0,827235.0
7275,32639,0.267086,356925.0,827235.0
7276,32639,0.2565609,356955.0,827235.0
7277,32639,0.2541357,356985.0,827235.0
7278,32639,0.25675353,357015.0,827235.0
7279,32639,0.24779294,357045.0,827235.0
7280,32639,0.23736745,357075.0,827235.0
7281,32639,0.23103397,357105.0,827235.0
7282,32639,0.22139794,357135.0,827235.0
7283,32639,0.21969083,357165.0,827235.0
7284,32639,0.21600455,357195.0,827235.0
7285,32639,0.2133641,357225.0,827235.0
7286,32639,0.2073762,357255.0,827235.0
7287,32639,0.1937543,357285.0,827235.0
7288,32639,0.18395701,357315.0,827235.0
7289,32639,0.1805883,357345.0,827235.0
7290,32639,0.17370707,357375.0,827235.0
7291,32639,0.16480489,357405.0,827235.0
7292,32639,0.1575383,357435.0,827235.0
7293,32639,0.15222417,357465.0,827235.0
7294,32639,0.14586471,357495.0,827235.0
7295,32639,0.1385787,357525.0,827235.0
7296,32639,0.13718556,357555.0,827235.0
7297,32639,0.13169065,357585.0,827235.0
7298,32639,-0.2685856,357615.0,827235.0
7299,32639,-0.2267581,357645.0,827235.0
7300,32639,-0.18224706,357675.0,827235.0
7301,32639,-0.4153664,353235.0,827205.0
7302,32639,-0.4016791,353265.0,827205.0
7303,32639,-0.3975307,353295.0,827205.0
7304,32639,-0.4044947,353325.0,827205.0
7305,32639,-0.41915452,353355.0,827205.0
7306,32639,-0.41940248,353385.0,827205.0
7307,32639,-0.4123222,353415.0,827205.0
7308,32639,-0.40941846,353445.0,827205.0
7309,32639,-0.4009345,353475.0,827205.0
7310,32639,-0.40871835,353505.0,827205.0
7311,32639,-0.4135236,353535.0,827205.0
7312,32639,-0.4020684,353565.0,827205.0
7313,32639,-0.3959427,353595.0,827205.0
7314,32639,-0.38791123,353625.0,827205.0
7315,32639,-0.3781658,353655.0,827205.0
7316,32639,-0.37341046,353685.0,827205.0
7317,32639,-0.36686274,353715.0,827205.0
7318,32639,-0.36387804,353745.0,827205.0
7319,32639,-0.36653665,353775.0,827205.0
7320,32639,-0.37524235,353805.0,827205.0
7321,32639,-0.3868977,353835.0,827205.0
7322,32639,-0.3958111,353865.0,827205.0
7323,32639,-0.40835544,353895.0,827205.0
7324,32639,-0.42221475,353925.0,827205.0
7325,32639,-0.4305567,353955.0,827205.0
7326,32639,-0.43436235,353985.0,827205.0
7327,32639,-0.42570585,354015.0,827205.0
7328,32639,-0.4260909,354045.0,827205.0
7329,32639,-0.42877397,354075.0,827205.0
7330,32639,-0.41228938,354105.0,827205.0
7331,32639,-0.4028372,354135.0,827205.0
7332,32639,-0.40654188,354165.0,827205.0
7333,32639,-0.40761185,354195.0,827205.0
7334,32639,-0.41173506,354225.0,827205.0
7335,32639,-0.40838248,354255.0,827205.0
7336,32639,-0.39289337,354285.0,827205.0
7337,32639,-0.38514322,354315.0,827205.0
7338,32639,-0.38641423,354345.0,827205.0
7339,32639,-0.39068824,354375.0,827205.0
7340,32639,-0.39544028,354405.0,827205.0
7341,32639,-0.39293572,354435.0,827205.0
7342,32639,-0.3795515,354465.0,827205.0
7343,32639,-0.3664033,354495.0,827205.0
7344,32639,-0.35669887,354525.0,827205.0
7345,32639,-0.34997043,354555.0,827205.0
7346,32639,-0.35270482,354585.0,827205.0
7347,32639,-0.36048225,354615.0,827205.0
7348,32639,-0.36607257,354645.0,827205.0
7349,32639,-0.37974894,354675.0,827205.0
7350,32639,-0.38852388,354705.0,827205.0
7351,32639,-0.3707075,354735.0,827205.0
7352,32639,-0.3552608,354765.0,827205.0
7353,32639,-0.35403854,354795.0,827205.0
7354,32639,-0.35459056,354825.0,827205.0
7355,32639,-0.35669726,354855.0,827205.0
7356,32639,-0.36053294,354885.0,827205.0
7357,32639,-0.35847044,354915.0,827205.0
7358,32639,-0.35268167,354945.0,827205.0
7359,32639,-0.34093037,354975.0,827205.0
7360,32639,-0.32974246,355005.0,827205.0
7361,32639,-0.32555333,355035.0,827205.0
7362,32639,-0.32053414,355065.0,827205.0
7363,32639,-0.32035008,355095.0,827205.0
7364,32639,-0.32531244,355125.0,827205.0
7365,32639,-0.33266562,355155.0,827205.0
7366,32639,-0.33729416,355185.0,827205.0
7367,32639,-0.33406886,355215.0,827205.0
7368,32639,-0.33303872,355245.0,827205.0
7369,32639,-0.3378416,355275.0,827205.0
7370,32639,-0.3412111,355305.0,827205.0
7371,32639,-0.33852684,355335.0,827205.0
7372,32639,-0.33603626,355365.0,827205.0
7373,32639,-0.3342909,355395.0,827205.0
7374,32639,-0.3352679,355425.0,827205.0
7375,32639,-0.33564758,355455.0,827205.0
7376,32639,-0.3304804,355485.0,827205.0
7377,32639,-0.32795075,355515.0,827205.0
7378,32639,-0.33161,355545.0,827205.0
7379,32639,-0.33291912,355575.0,827205.0
7380,32639,-0.3338704,355605.0,827205.0
7381,32639,-0.33960652,355635.0,827205.0
7382,32639,-0.33990288,355665.0,827205.0
7383,32639,-0.3201495,355695.0,827205.0
7384,32639,-0.29086447,355725.0,827205.0
7385,32639,-0.27395883,355755.0,827205.0
7386,32639,-0.25294092,355785.0,827205.0
7387,32639,-0.1607676,355815.0,827205.0
7388,32639,0.1071668,355845.0,827205.0
7389,32639,0.5177494,355875.0,827205.0
7390,32639,0.63997084,355905.0,827205.0
7391,32639,0.6512637,355935.0,827205.0
7392,32639,0.6432762,355965.0,827205.0
7393,32639,0.61326814,355995.0,827205.0
7394,32639,0.5574884,356025.0,827205.0
7395,32639,0.4179693,356055.0,827205.0
7396,32639,0.6226469,356085.0,827205.0
7397,32639,0.5050482,356115.0,827205.0
7398,32639,0.50998104,356145.0,827205.0
7399,32639,0.5078629,356175.0,827205.0
7400,32639,0.5072904,356205.0,827205.0
7401,32639,0.49972075,356235.0,827205.0
7402,32639,0.4892859,356265.0,827205.0
7403,32639,0.46539205,356295.0,827205.0
7404,32639,0.43365407,356325.0,827205.0
7405,32639,0.37867948,356355.0,827205.0
7406,32639,2.3641508,356385.0,827205.0
7407,32639,0.63576496,356415.0,827205.0
7408,32639,0.81881714,356445.0,827205.0
7409,32639,2.5008855,356475.0,827205.0
7410,32639,0.55660963,356505.0,827205.0
7411,32639,0.48301572,356535.0,827205.0
7412,32639,0.45817286,356565.0,827205.0
7413,32639,0.45077235,356595.0,827205.0
7414,32639,0.47793636,356625.0,827205.0
7415,32639,0.32914972,356655.0,827205.0
7416,32639,0.36006856,356685.0,827205.0
7417,32639,0.35000888,356715.0,827205.0
7418,32639,0.34574926,356745.0,827205.0
7419,32639,0.3393197,356775.0,827205.0
7420,32639,0.29897907,356805.0,827205.0
7421,32639,0.28697568,356835.0,827205.0
7422,32639,0.2806462,356865.0,827205.0
7423,32639,0.27932805,356895.0,827205.0
7424,32639,0.26831543,356925.0,827205.0
7425,32639,0.26509625,356955.0,827205.0
7426,32639,0.2596609,356985.0,827205.0
7427,32639,0.25965372,357015.0,827205.0
7428,32639,0.24901822,357045.0,827205.0
7429,32639,0.24106954,357075.0,827205.0
7430,32639,0.2406423,357105.0,827205.0
7431,32639,0.22811006,357135.0,827205.0
7432,32639,0.21725927,357165.0,827205.0
7433,32639,0.21088229,357195.0,827205.0
7434,32639,0.2028863,357225.0,827205.0
7435,32639,0.19219686,357255.0,827205.0
7436,32639,0.18457451,357285.0,827205.0
7437,32639,0.18206692,357315.0,827205.0
7438,32639,0.17878711,357345.0,827205.0
7439,32639,0.17023595,357375.0,827205.0
7440,32639,0.1605066,357405.0,827205.0
7441,32639,0.15608795,357435.0,827205.0
7442,32639,0.1528218,357465.0,827205.0
7443,32639,0.1460841,357495.0,827205.0
7444,32639,0.14132173,357525.0,827205.0
7445,32639,0.13220859,357555.0,827205.0
7446,32639,0.12596206,357585.0,827205.0
7447,32639,0.12320729,357615.0,827205.0
7448,32639,-0.49242666,357645.0,827205.0
7449,32639,-0.17359908,357675.0,827205.0
7450,32639,-0.41268224,353235.0,827175.0
7451,32639,-0.40486008,353265.0,827175.0
7452,32639,-0.40658733,353295.0,827175.0
7453,32639,-0.41723648,353325.0,827175.0
7454,32639,-0.4230733,353355.0,827175.0
7455,32639,-0.41842213,353385.0,827175.0
7456,32639,-0.4180395,353415.0,827175.0
7457,32639,-0.41549027,353445.0,827175.0
7458,32639,-0.40819383,353475.0,827175.0
7459,32639,-0.41225332,353505.0,827175.0
7460,32639,-0.41040924,353535.0,827175.0
7461,32639,-0.39549413,353565.0,827175.0
7462,32639,-0.3855521,353595.0,827175.0
7463,32639,-0.382029,353625.0,827175.0
7464,32639,-0.38161945,353655.0,827175.0
7465,32639,-0.38128483,353685.0,827175.0
7466,32639,-0.37771857,353715.0,827175.0
7467,32639,-0.37351266,353745.0,827175.0
7468,32639,-0.37079492,353775.0,827175.0
7469,32639,-0.37923178,353805.0,827175.0
7470,32639,-0.3967342,353835.0,827175.0
7471,32639,-0.40925556,353865.0,827175.0
7472,32639,-0.41999742,353895.0,827175.0
7473,32639,-0.42830792,353925.0,827175.0
7474,32639,-0.4287067,353955.0,827175.0
7475,32639,-0.42796093,353985.0,827175.0
7476,32639,-0.42644176,354015.0,827175.0
7477,32639,-0.4285286,354045.0,827175.0
7478,32639,-0.42350373,354075.0,827175.0
7479,32639,-0.40374413,354105.0,827175.0
7480,32639,-0.3975924,354135.0,827175.0
7481,32639,-0.40760177,354165.0,827175.0
7482,32639,-0.4150071,354195.0,827175.0
7483,32639,-0.41612107,354225.0,827175.0
7484,32639,-0.40576464,354255.0,827175.0
7485,32639,-0.3894528,354285.0,827175.0
7486,32639,-0.38582277,354315.0,827175.0
7487,32639,-0.39160547,354345.0,827175.0
7488,32639,-0.3955597,354375.0,827175.0
7489,32639,-0.39525148,354405.0,827175.0
7490,32639,-0.38629937,354435.0,827175.0
7491,32639,-0.37007734,354465.0,827175.0
7492,32639,-0.35602847,354495.0,827175.0
7493,32639,-0.34977067,354525.0,827175.0
7494,32639,-0.34763712,354555.0,827175.0
7495,32639,-0.3513195,354585.0,827175.0
7496,32639,-0.35756373,354615.0,827175.0
7497,32639,-0.36678302,354645.0,827175.0
7498,32639,-0.37997508,354675.0,827175.0
7499,32639,-0.3763812,354705.0,827175.0
7500,32639,-0.36174014,354735.0,827175.0
7501,32639,-0.35639337,354765.0,827175.0
7502,32639,-0.35701653,354795.0,827175.0
7503,32639,-0.3558448,354825.0,827175.0
7504,32639,-0.3552693,354855.0,827175.0
7505,32639,-0.35785946,354885.0,827175.0
7506,32639,-0.3566773,354915.0,827175.0
7507,32639,-0.34960225,354945.0,827175.0
7508,32639,-0.33657292,354975.0,827175.0
7509,32639,-0.32717198,355005.0,827175.0
7510,32639,-0.32240674,355035.0,827175.0
7511,32639,-0.3214473,355065.0,827175.0
7512,32639,-0.3273243,355095.0,827175.0
7513,32639,-0.33129382,355125.0,827175.0
7514,32639,-0.33216438,355155.0,827175.0
7515,32639,-0.3339369,355185.0,827175.0
7516,32639,-0.33681107,355215.0,827175.0
7517,32639,-0.3392071,355245.0,827175.0
7518,32639,-0.34260353,355275.0,827175.0
7519,32639,-0.34504634,355305.0,827175.0
